   Elapsed time	      I	     II	    III	    aVR	    aVL	    aVF	     V1	     V2	     V3	     V4	     V5	     V6
          0.382	  0.214	  1.262	  1.048	 -0.739	 -0.417	  1.155	 -0.170	 -0.253	 -0.112	 -0.210	 -0.747	 -0.554
          0.384	  0.215	  1.264	  1.049	 -0.741	 -0.416	  1.157	 -0.175	 -0.254	 -0.115	 -0.213	 -0.749	 -0.552
          0.386	  0.204	  1.254	  1.050	 -0.729	 -0.423	  1.153	 -0.169	 -0.256	 -0.118	 -0.210	 -0.750	 -0.553
          0.388	  0.205	  1.254	  1.048	 -0.730	 -0.420	  1.151	 -0.163	 -0.250	 -0.112	 -0.204	 -0.741	 -0.549
          0.390	  0.201	  1.236	  1.034	 -0.718	 -0.417	  1.135	 -0.154	 -0.240	 -0.106	 -0.199	 -0.737	 -0.547
          0.392	  0.200	  1.231	  1.032	 -0.716	 -0.416	  1.131	 -0.149	 -0.238	 -0.102	 -0.194	 -0.732	 -0.548
          0.394	  0.211	  1.228	  1.017	 -0.720	 -0.403	  1.123	 -0.152	 -0.237	 -0.102	 -0.193	 -0.735	 -0.545
          0.396	  0.199	  1.232	  1.032	 -0.716	 -0.416	  1.133	 -0.157	 -0.239	 -0.105	 -0.201	 -0.739	 -0.545
          0.398	  0.208	  1.236	  1.028	 -0.723	 -0.409	  1.132	 -0.157	 -0.248	 -0.112	 -0.208	 -0.742	 -0.544
          0.400	  0.196	  1.236	  1.040	 -0.717	 -0.421	  1.137	 -0.166	 -0.258	 -0.117	 -0.211	 -0.742	 -0.545
          0.402	  0.193	  1.242	  1.048	 -0.718	 -0.428	  1.146	 -0.167	 -0.261	 -0.121	 -0.215	 -0.746	 -0.554
          0.404	  0.188	  1.236	  1.048	 -0.712	 -0.430	  1.142	 -0.174	 -0.269	 -0.130	 -0.223	 -0.751	 -0.562
          0.406	  0.193	  1.241	  1.048	 -0.717	 -0.427	  1.144	 -0.168	 -0.261	 -0.121	 -0.215	 -0.752	 -0.562
          0.408	  0.199	  1.232	  1.032	 -0.716	 -0.417	  1.133	 -0.164	 -0.259	 -0.122	 -0.213	 -0.750	 -0.552
          0.410	  0.194	  1.222	  1.028	 -0.709	 -0.417	  1.126	 -0.159	 -0.250	 -0.114	 -0.206	 -0.747	 -0.547
          0.412	  0.195	  1.224	  1.029	 -0.710	 -0.417	  1.126	 -0.144	 -0.240	 -0.107	 -0.199	 -0.736	 -0.536
          0.414	  0.198	  1.226	  1.028	 -0.713	 -0.414	  1.127	 -0.147	 -0.242	 -0.107	 -0.197	 -0.735	 -0.540
          0.416	  0.202	  1.223	  1.022	 -0.713	 -0.410	  1.123	 -0.153	 -0.252	 -0.113	 -0.203	 -0.741	 -0.544
          0.418	  0.198	  1.226	  1.028	 -0.713	 -0.415	  1.127	 -0.164	 -0.256	 -0.116	 -0.211	 -0.745	 -0.542
          0.420	  0.206	  1.241	  1.034	 -0.723	 -0.414	  1.138	 -0.168	 -0.264	 -0.122	 -0.215	 -0.746	 -0.543
          0.422	  0.192	  1.238	  1.046	 -0.715	 -0.427	  1.142	 -0.171	 -0.268	 -0.127	 -0.219	 -0.748	 -0.547
          0.424	  0.193	  1.238	  1.046	 -0.716	 -0.427	  1.143	 -0.167	 -0.274	 -0.128	 -0.223	 -0.750	 -0.542
          0.426	  0.193	  1.240	  1.047	 -0.716	 -0.427	  1.143	 -0.167	 -0.271	 -0.128	 -0.225	 -0.756	 -0.548
          0.428	  0.191	  1.230	  1.039	 -0.710	 -0.424	  1.135	 -0.166	 -0.265	 -0.128	 -0.222	 -0.754	 -0.548
          0.430	  0.203	  1.232	  1.028	 -0.718	 -0.412	  1.131	 -0.160	 -0.258	 -0.122	 -0.213	 -0.747	 -0.539
          0.432	  0.196	  1.224	  1.028	 -0.710	 -0.415	  1.125	 -0.155	 -0.249	 -0.117	 -0.207	 -0.743	 -0.536
          0.434	  0.201	  1.220	  1.020	 -0.711	 -0.409	  1.120	 -0.155	 -0.252	 -0.115	 -0.203	 -0.735	 -0.531
          0.436	  0.202	  1.236	  1.034	 -0.719	 -0.417	  1.135	 -0.155	 -0.258	 -0.117	 -0.203	 -0.733	 -0.533
          0.438	  0.203	  1.243	  1.039	 -0.724	 -0.417	  1.141	 -0.161	 -0.263	 -0.117	 -0.211	 -0.740	 -0.540
          0.440	  0.207	  1.255	  1.048	 -0.732	 -0.420	  1.151	 -0.169	 -0.261	 -0.118	 -0.211	 -0.737	 -0.538
          0.442	  0.195	  1.253	  1.058	 -0.724	 -0.432	  1.155	 -0.183	 -0.273	 -0.131	 -0.225	 -0.748	 -0.545
          0.444	  0.213	  1.270	  1.056	 -0.741	 -0.421	  1.162	 -0.186	 -0.269	 -0.123	 -0.220	 -0.747	 -0.539
          0.446	  0.206	  1.266	  1.060	 -0.736	 -0.427	  1.163	 -0.181	 -0.267	 -0.121	 -0.215	 -0.746	 -0.531
          0.448	  0.215	  1.284	  1.069	 -0.750	 -0.427	  1.177	 -0.170	 -0.253	 -0.103	 -0.195	 -0.727	 -0.513
          0.450	  0.208	  1.291	  1.083	 -0.750	 -0.436	  1.187	 -0.138	 -0.232	 -0.080	 -0.167	 -0.703	 -0.494
          0.452	  0.209	  1.300	  1.090	 -0.755	 -0.441	  1.195	 -0.136	 -0.231	 -0.072	 -0.157	 -0.688	 -0.487
          0.454	  0.204	  1.304	  1.099	 -0.754	 -0.448	  1.202	 -0.121	 -0.234	 -0.068	 -0.151	 -0.682	 -0.482
          0.456	  0.210	  1.319	  1.109	 -0.765	 -0.449	  1.214	 -0.130	 -0.237	 -0.069	 -0.152	 -0.682	 -0.479
          0.458	  0.212	  1.330	  1.118	 -0.771	 -0.453	  1.224	 -0.130	 -0.236	 -0.070	 -0.153	 -0.679	 -0.480
          0.460	  0.217	  1.339	  1.123	 -0.778	 -0.453	  1.231	 -0.137	 -0.244	 -0.075	 -0.160	 -0.682	 -0.485
          0.462	  0.217	  1.343	  1.127	 -0.780	 -0.455	  1.234	 -0.145	 -0.248	 -0.086	 -0.167	 -0.689	 -0.481
          0.464	  0.215	  1.355	  1.139	 -0.785	 -0.462	  1.248	 -0.162	 -0.258	 -0.082	 -0.163	 -0.687	 -0.477
          0.466	  0.226	  1.365	  1.139	 -0.795	 -0.457	  1.252	 -0.179	 -0.256	 -0.076	 -0.151	 -0.676	 -0.470
          0.468	  0.223	  1.357	  1.135	 -0.790	 -0.457	  1.247	 -0.201	 -0.264	 -0.075	 -0.145	 -0.671	 -0.466
          0.470	  0.211	  1.361	  1.149	 -0.786	 -0.469	  1.255	 -0.185	 -0.248	 -0.058	 -0.123	 -0.656	 -0.460
          0.472	  0.214	  1.353	  1.139	 -0.784	 -0.462	  1.246	 -0.173	 -0.251	 -0.059	 -0.123	 -0.657	 -0.466
          0.474	  0.210	  1.351	  1.141	 -0.781	 -0.466	  1.246	 -0.165	 -0.251	 -0.053	 -0.117	 -0.651	 -0.460
          0.476	  0.216	  1.349	  1.133	 -0.784	 -0.459	  1.242	 -0.178	 -0.257	 -0.061	 -0.127	 -0.658	 -0.467
          0.478	  0.222	  1.335	  1.114	 -0.779	 -0.445	  1.225	 -0.200	 -0.276	 -0.082	 -0.145	 -0.666	 -0.477
          0.480	  0.229	  1.343	  1.115	 -0.786	 -0.442	  1.229	 -0.206	 -0.288	 -0.093	 -0.158	 -0.673	 -0.474
          0.482	  0.234	  1.371	  1.135	 -0.802	 -0.451	  1.252	 -0.235	 -0.301	 -0.098	 -0.159	 -0.678	 -0.463
          0.484	  0.238	  1.393	  1.154	 -0.816	 -0.458	  1.274	 -0.229	 -0.293	 -0.088	 -0.154	 -0.673	 -0.454
          0.486	  0.231	  1.379	  1.149	 -0.805	 -0.459	  1.264	 -0.225	 -0.297	 -0.093	 -0.154	 -0.670	 -0.455
          0.488	  0.234	  1.399	  1.166	 -0.817	 -0.467	  1.283	 -0.231	 -0.303	 -0.086	 -0.140	 -0.650	 -0.433
          0.490	  0.236	  1.396	  1.161	 -0.817	 -0.461	  1.278	 -0.238	 -0.299	 -0.081	 -0.131	 -0.641	 -0.423
          0.492	  0.244	  1.405	  1.161	 -0.825	 -0.458	  1.283	 -0.258	 -0.316	 -0.094	 -0.138	 -0.643	 -0.423
          0.494	  0.252	  1.403	  1.151	 -0.827	 -0.450	  1.277	 -0.281	 -0.332	 -0.107	 -0.143	 -0.644	 -0.423
          0.496	  0.240	  1.402	  1.161	 -0.822	 -0.461	  1.282	 -0.283	 -0.348	 -0.128	 -0.163	 -0.659	 -0.431
          0.498	  0.255	  1.407	  1.151	 -0.831	 -0.448	  1.279	 -0.289	 -0.357	 -0.139	 -0.173	 -0.665	 -0.436
          0.500	  0.265	  1.403	  1.139	 -0.834	 -0.438	  1.272	 -0.282	 -0.347	 -0.136	 -0.173	 -0.665	 -0.441
          0.502	  0.267	  1.376	  1.110	 -0.822	 -0.422	  1.244	 -0.287	 -0.345	 -0.144	 -0.190	 -0.684	 -0.460
          0.504	  0.283	  1.373	  1.090	 -0.829	 -0.404	  1.232	 -0.294	 -0.346	 -0.150	 -0.201	 -0.698	 -0.469
          0.506	  0.287	  1.347	  1.060	 -0.817	 -0.387	  1.204	 -0.279	 -0.326	 -0.142	 -0.202	 -0.704	 -0.472
          0.508	  0.292	  1.322	  1.030	 -0.807	 -0.369	  1.177	 -0.263	 -0.307	 -0.130	 -0.194	 -0.700	 -0.466
          0.510	  0.282	  1.308	  1.026	 -0.795	 -0.372	  1.167	 -0.251	 -0.311	 -0.129	 -0.195	 -0.699	 -0.467
          0.512	  0.284	  1.282	  0.998	 -0.784	 -0.357	  1.141	 -0.253	 -0.302	 -0.127	 -0.196	 -0.706	 -0.471
          0.514	  0.293	  1.279	  0.987	 -0.786	 -0.346	  1.133	 -0.236	 -0.287	 -0.114	 -0.181	 -0.695	 -0.463
          0.516	  0.302	  1.293	  0.991	 -0.797	 -0.344	  1.143	 -0.238	 -0.287	 -0.118	 -0.185	 -0.694	 -0.460
          0.518	  0.276	  1.296	  1.022	 -0.786	 -0.373	  1.160	 -0.224	 -0.269	 -0.103	 -0.178	 -0.686	 -0.456
          0.520	  0.263	  1.306	  1.043	 -0.784	 -0.390	  1.175	 -0.215	 -0.270	 -0.102	 -0.172	 -0.674	 -0.456
          0.522	  0.236	  1.283	  1.046	 -0.759	 -0.405	  1.165	 -0.196	 -0.268	 -0.102	 -0.177	 -0.678	 -0.470
          0.524	  0.235	  1.286	  1.051	 -0.761	 -0.407	  1.169	 -0.192	 -0.269	 -0.110	 -0.187	 -0.691	 -0.481
          0.526	  0.210	  1.256	  1.046	 -0.733	 -0.417	  1.151	 -0.178	 -0.276	 -0.122	 -0.202	 -0.713	 -0.500
          0.528	  0.223	  1.251	  1.030	 -0.738	 -0.404	  1.141	 -0.179	 -0.279	 -0.129	 -0.210	 -0.722	 -0.496
          0.530	  0.209	  1.230	  1.020	 -0.720	 -0.406	  1.125	 -0.168	 -0.271	 -0.124	 -0.206	 -0.724	 -0.495
          0.532	  0.208	  1.228	  1.020	 -0.719	 -0.406	  1.124	 -0.166	 -0.269	 -0.121	 -0.204	 -0.725	 -0.495
          0.534	  0.186	  1.198	  1.012	 -0.693	 -0.412	  1.105	 -0.163	 -0.272	 -0.131	 -0.214	 -0.739	 -0.507
          0.536	  0.200	  1.212	  1.012	 -0.706	 -0.406	  1.113	 -0.150	 -0.259	 -0.123	 -0.212	 -0.739	 -0.508
          0.538	  0.203	  1.210	  1.008	 -0.707	 -0.402	  1.109	 -0.154	 -0.268	 -0.132	 -0.227	 -0.750	 -0.519
          0.540	  0.203	  1.210	  1.007	 -0.707	 -0.402	  1.109	 -0.165	 -0.280	 -0.144	 -0.240	 -0.760	 -0.530
          0.542	  0.195	  1.208	  1.012	 -0.701	 -0.408	  1.110	 -0.168	 -0.285	 -0.151	 -0.246	 -0.764	 -0.535
          0.544	  0.203	  1.200	  0.998	 -0.702	 -0.398	  1.099	 -0.173	 -0.296	 -0.160	 -0.259	 -0.778	 -0.546
          0.546	  0.183	  1.183	  1.000	 -0.682	 -0.408	  1.091	 -0.161	 -0.283	 -0.155	 -0.253	 -0.775	 -0.543
          0.548	  0.191	  1.180	  0.989	 -0.686	 -0.399	  1.085	 -0.162	 -0.285	 -0.156	 -0.249	 -0.773	 -0.536
          0.550	  0.183	  1.172	  0.989	 -0.678	 -0.403	  1.080	 -0.145	 -0.273	 -0.145	 -0.237	 -0.757	 -0.530
          0.552	  0.185	  1.173	  0.988	 -0.679	 -0.402	  1.081	 -0.143	 -0.267	 -0.143	 -0.234	 -0.750	 -0.528
          0.554	  0.192	  1.171	  0.979	 -0.681	 -0.394	  1.074	 -0.131	 -0.264	 -0.134	 -0.227	 -0.748	 -0.528
          0.556	  0.188	  1.173	  0.985	 -0.680	 -0.399	  1.079	 -0.139	 -0.261	 -0.135	 -0.232	 -0.748	 -0.529
          0.558	  0.179	  1.173	  0.994	 -0.676	 -0.407	  1.083	 -0.134	 -0.260	 -0.135	 -0.237	 -0.754	 -0.532
          0.560	  0.187	  1.180	  0.993	 -0.684	 -0.403	  1.087	 -0.140	 -0.262	 -0.136	 -0.241	 -0.757	 -0.537
          0.562	  0.179	  1.177	  0.998	 -0.678	 -0.409	  1.087	 -0.133	 -0.235	 -0.116	 -0.230	 -0.756	 -0.545
          0.564	  0.192	  1.175	  0.983	 -0.683	 -0.396	  1.079	 -0.114	 -0.195	 -0.091	 -0.223	 -0.761	 -0.565
          0.566	  0.176	  1.138	  0.962	 -0.657	 -0.393	  1.050	 -0.083	 -0.126	 -0.045	 -0.205	 -0.772	 -0.592
          0.568	  0.183	  1.093	  0.910	 -0.638	 -0.364	  1.002	 -0.044	 -0.052	  0.001	 -0.192	 -0.798	 -0.622
          0.570	  0.184	  1.048	  0.864	 -0.616	 -0.340	  0.956	  0.014	  0.061	  0.080	 -0.154	 -0.802	 -0.650
          0.572	  0.205	  0.999	  0.795	 -0.603	 -0.295	  0.897	  0.056	  0.164	  0.140	 -0.141	 -0.833	 -0.697
          0.574	  0.214	  0.938	  0.724	 -0.576	 -0.255	  0.832	  0.108	  0.269	  0.214	 -0.107	 -0.845	 -0.738
          0.576	  0.243	  0.903	  0.659	 -0.574	 -0.208	  0.781	  0.123	  0.336	  0.264	 -0.095	 -0.864	 -0.775
          0.578	  0.272	  0.898	  0.626	 -0.585	 -0.177	  0.762	  0.139	  0.381	  0.305	 -0.077	 -0.872	 -0.788
          0.580	  0.300	  0.921	  0.622	 -0.611	 -0.161	  0.771	  0.104	  0.370	  0.336	 -0.041	 -0.838	 -0.764
          0.582	  0.336	  0.979	  0.643	 -0.657	 -0.153	  0.811	  0.061	  0.321	  0.334	 -0.004	 -0.768	 -0.699
          0.584	  0.416	  1.067	  0.652	 -0.742	 -0.118	  0.860	 -0.021	  0.268	  0.345	  0.043	 -0.678	 -0.613
          0.586	  0.488	  1.131	  0.642	 -0.809	 -0.077	  0.887	 -0.062	  0.295	  0.426	  0.131	 -0.579	 -0.526
          0.588	  0.553	  1.210	  0.655	 -0.882	 -0.051	  0.932	 -0.116	  0.333	  0.546	  0.257	 -0.452	 -0.426
          0.590	  0.631	  1.324	  0.693	 -0.978	 -0.030	  1.008	 -0.135	  0.458	  0.769	  0.468	 -0.269	 -0.296
          0.592	  0.716	  1.466	  0.750	 -1.091	 -0.017	  1.108	 -0.187	  0.517	  0.954	  0.648	 -0.092	 -0.153
          0.594	  0.773	  1.587	  0.815	 -1.181	 -0.021	  1.201	 -0.261	  0.465	  1.005	  0.744	  0.042	 -0.018
          0.596	  0.836	  1.607	  0.769	 -1.222	  0.034	  1.188	 -0.333	  0.376	  0.950	  0.709	  0.026	 -0.006
          0.598	  0.839	  1.496	  0.656	 -1.167	  0.091	  1.076	 -0.361	  0.252	  0.817	  0.583	 -0.112	 -0.110
          0.600	  0.812	  1.531	  0.718	 -1.172	  0.048	  1.125	 -0.459	 -0.053	  0.535	  0.455	 -0.132	 -0.075
          0.602	  0.760	  1.546	  0.787	 -1.153	 -0.013	  1.167	 -0.492	 -0.254	  0.289	  0.313	 -0.179	 -0.058
          0.604	  0.734	  1.532	  0.799	 -1.133	 -0.033	  1.166	 -0.521	 -0.371	  0.053	  0.118	 -0.280	 -0.097
          0.606	  0.618	  1.406	  0.789	 -1.012	 -0.086	  1.098	 -0.483	 -0.560	 -0.289	 -0.165	 -0.478	 -0.223
          0.608	  0.487	  1.325	  0.839	 -0.906	 -0.176	  1.083	 -0.418	 -0.743	 -0.630	 -0.428	 -0.646	 -0.308
          0.610	  0.401	  1.230	  0.829	 -0.817	 -0.214	  1.030	 -0.380	 -0.839	 -0.902	 -0.680	 -0.829	 -0.414
          0.612	  0.331	  1.195	  0.865	 -0.763	 -0.267	  1.030	 -0.302	 -0.767	 -0.917	 -0.735	 -0.905	 -0.482
          0.614	  0.246	  1.205	  0.959	 -0.726	 -0.356	  1.082	 -0.204	 -0.633	 -0.790	 -0.639	 -0.874	 -0.498
          0.616	  0.207	  1.214	  1.006	 -0.710	 -0.400	  1.110	 -0.179	 -0.584	 -0.764	 -0.630	 -0.871	 -0.510
          0.618	  0.167	  1.157	  0.990	 -0.662	 -0.411	  1.073	 -0.116	 -0.534	 -0.768	 -0.686	 -0.939	 -0.570
          0.620	  0.124	  1.069	  0.944	 -0.597	 -0.410	  1.007	 -0.004	 -0.424	 -0.753	 -0.748	 -1.041	 -0.664
          0.622	  0.084	  0.991	  0.907	 -0.537	 -0.412	  0.950	  0.078	 -0.373	 -0.760	 -0.801	 -1.119	 -0.740
          0.624	  0.068	  0.994	  0.927	 -0.531	 -0.430	  0.961	  0.134	 -0.290	 -0.696	 -0.774	 -1.129	 -0.760
          0.626	  0.048	  0.969	  0.921	 -0.508	 -0.438	  0.946	  0.221	 -0.212	 -0.607	 -0.718	 -1.122	 -0.780
          0.628	  0.022	  0.945	  0.923	 -0.484	 -0.450	  0.934	  0.261	 -0.219	 -0.601	 -0.711	 -1.124	 -0.790
          0.630	  0.021	  0.907	  0.886	 -0.464	 -0.433	  0.896	  0.237	 -0.242	 -0.605	 -0.714	 -1.125	 -0.797
          0.632	  0.064	  0.902	  0.839	 -0.483	 -0.388	  0.872	  0.144	 -0.232	 -0.569	 -0.684	 -1.099	 -0.784
          0.634	  0.064	  0.873	  0.808	 -0.469	 -0.372	  0.841	  0.135	 -0.206	 -0.504	 -0.634	 -1.077	 -0.779
          0.636	  0.094	  0.875	  0.780	 -0.484	 -0.343	  0.828	  0.079	 -0.146	 -0.445	 -0.593	 -1.053	 -0.758
          0.638	  0.114	  0.892	  0.778	 -0.504	 -0.333	  0.836	  0.089	 -0.083	 -0.386	 -0.547	 -1.026	 -0.745
          0.640	  0.122	  0.892	  0.769	 -0.506	 -0.324	  0.831	  0.092	 -0.059	 -0.352	 -0.524	 -1.018	 -0.738
          0.642	  0.128	  0.897	  0.768	 -0.513	 -0.320	  0.834	  0.100	 -0.054	 -0.315	 -0.487	 -0.990	 -0.717
          0.644	  0.132	  0.916	  0.783	 -0.525	 -0.326	  0.851	  0.093	 -0.053	 -0.280	 -0.460	 -0.969	 -0.702
          0.646	  0.146	  0.941	  0.793	 -0.544	 -0.323	  0.867	  0.092	 -0.041	 -0.226	 -0.405	 -0.927	 -0.677
          0.648	  0.152	  0.962	  0.809	 -0.557	 -0.328	  0.885	  0.084	 -0.043	 -0.184	 -0.357	 -0.889	 -0.649
          0.650	  0.152	  0.985	  0.832	 -0.569	 -0.340	  0.909	  0.041	 -0.118	 -0.174	 -0.330	 -0.864	 -0.626
          0.652	  0.146	  1.004	  0.857	 -0.576	 -0.355	  0.931	  0.013	 -0.150	 -0.161	 -0.305	 -0.844	 -0.605
          0.654	  0.148	  1.010	  0.862	 -0.580	 -0.356	  0.936	 -0.005	 -0.142	 -0.141	 -0.287	 -0.835	 -0.594
          0.656	  0.165	  1.050	  0.886	 -0.607	 -0.361	  0.969	 -0.021	 -0.139	 -0.115	 -0.267	 -0.819	 -0.576
          0.658	  0.160	  1.069	  0.909	 -0.614	 -0.375	  0.990	 -0.041	 -0.145	 -0.109	 -0.259	 -0.808	 -0.570
          0.660	  0.170	  1.089	  0.919	 -0.629	 -0.374	  1.004	 -0.046	 -0.139	 -0.097	 -0.245	 -0.792	 -0.561
          0.662	  0.173	  1.101	  0.926	 -0.637	 -0.377	  1.014	 -0.052	 -0.148	 -0.088	 -0.235	 -0.782	 -0.551
          0.664	  0.185	  1.129	  0.944	 -0.657	 -0.380	  1.036	 -0.064	 -0.145	 -0.076	 -0.224	 -0.769	 -0.542
          0.666	  0.169	  1.121	  0.952	 -0.646	 -0.391	  1.037	 -0.066	 -0.154	 -0.078	 -0.220	 -0.764	 -0.540
          0.668	  0.165	  1.117	  0.953	 -0.641	 -0.394	  1.035	 -0.062	 -0.152	 -0.067	 -0.209	 -0.753	 -0.533
          0.670	  0.177	  1.111	  0.935	 -0.644	 -0.379	  1.022	 -0.057	 -0.143	 -0.058	 -0.196	 -0.745	 -0.523
          0.672	  0.173	  1.109	  0.936	 -0.641	 -0.382	  1.024	 -0.057	 -0.139	 -0.051	 -0.189	 -0.738	 -0.523
          0.674	  0.166	  1.097	  0.931	 -0.631	 -0.383	  1.016	 -0.054	 -0.134	 -0.043	 -0.181	 -0.732	 -0.519
          0.676	  0.177	  1.114	  0.936	 -0.645	 -0.380	  1.025	 -0.067	 -0.143	 -0.040	 -0.179	 -0.728	 -0.510
          0.678	  0.176	  1.126	  0.949	 -0.651	 -0.386	  1.038	 -0.069	 -0.152	 -0.044	 -0.182	 -0.734	 -0.515
          0.680	  0.176	  1.131	  0.956	 -0.654	 -0.390	  1.044	 -0.079	 -0.160	 -0.045	 -0.187	 -0.731	 -0.513
          0.682	  0.176	  1.135	  0.958	 -0.655	 -0.391	  1.046	 -0.077	 -0.162	 -0.045	 -0.190	 -0.739	 -0.514
          0.684	  0.178	  1.144	  0.966	 -0.661	 -0.393	  1.055	 -0.086	 -0.167	 -0.047	 -0.191	 -0.739	 -0.514
          0.686	  0.183	  1.135	  0.952	 -0.659	 -0.385	  1.043	 -0.089	 -0.163	 -0.043	 -0.184	 -0.736	 -0.515
          0.688	  0.179	  1.130	  0.951	 -0.654	 -0.387	  1.041	 -0.076	 -0.155	 -0.031	 -0.171	 -0.722	 -0.506
          0.690	  0.181	  1.126	  0.945	 -0.653	 -0.382	  1.036	 -0.075	 -0.143	 -0.018	 -0.161	 -0.717	 -0.504
          0.692	  0.180	  1.123	  0.943	 -0.652	 -0.382	  1.034	 -0.073	 -0.142	 -0.014	 -0.155	 -0.715	 -0.502
          0.694	  0.189	  1.127	  0.939	 -0.657	 -0.376	  1.033	 -0.071	 -0.137	 -0.009	 -0.152	 -0.708	 -0.500
          0.696	  0.198	  1.137	  0.939	 -0.668	 -0.370	  1.038	 -0.073	 -0.140	 -0.006	 -0.153	 -0.707	 -0.496
          0.698	  0.192	  1.136	  0.945	 -0.664	 -0.377	  1.040	 -0.084	 -0.144	 -0.009	 -0.153	 -0.707	 -0.498
          0.700	  0.192	  1.137	  0.946	 -0.665	 -0.378	  1.042	 -0.090	 -0.150	 -0.013	 -0.158	 -0.711	 -0.500
          0.702	  0.189	  1.149	  0.960	 -0.669	 -0.386	  1.054	 -0.090	 -0.147	 -0.005	 -0.150	 -0.707	 -0.493
          0.704	  0.198	  1.156	  0.960	 -0.677	 -0.381	  1.058	 -0.092	 -0.146	 -0.003	 -0.149	 -0.707	 -0.490
          0.706	  0.193	  1.146	  0.953	 -0.669	 -0.381	  1.050	 -0.086	 -0.141	  0.005	 -0.142	 -0.698	 -0.487
          0.708	  0.192	  1.131	  0.940	 -0.662	 -0.374	  1.036	 -0.084	 -0.135	  0.007	 -0.139	 -0.699	 -0.487
          0.710	  0.188	  1.123	  0.935	 -0.655	 -0.373	  1.029	 -0.076	 -0.127	  0.020	 -0.134	 -0.699	 -0.482
          0.712	  0.195	  1.120	  0.925	 -0.657	 -0.366	  1.022	 -0.069	 -0.120	  0.024	 -0.131	 -0.693	 -0.485
          0.714	  0.204	  1.113	  0.909	 -0.659	 -0.352	  1.012	 -0.072	 -0.120	  0.028	 -0.127	 -0.693	 -0.485
          0.716	  0.184	  1.121	  0.938	 -0.653	 -0.376	  1.030	 -0.074	 -0.114	  0.036	 -0.122	 -0.686	 -0.476
          0.718	  0.199	  1.127	  0.928	 -0.663	 -0.364	  1.028	 -0.086	 -0.121	  0.033	 -0.125	 -0.687	 -0.474
          0.720	  0.192	  1.139	  0.946	 -0.665	 -0.378	  1.042	 -0.093	 -0.119	  0.035	 -0.126	 -0.688	 -0.476
          0.722	  0.204	  1.143	  0.940	 -0.673	 -0.367	  1.042	 -0.097	 -0.119	  0.035	 -0.124	 -0.687	 -0.479
          0.724	  0.203	  1.147	  0.945	 -0.675	 -0.371	  1.046	 -0.106	 -0.122	  0.035	 -0.124	 -0.689	 -0.476
          0.726	  0.200	  1.157	  0.958	 -0.679	 -0.380	  1.058	 -0.093	 -0.110	  0.046	 -0.113	 -0.681	 -0.469
          0.728	  0.197	  1.149	  0.951	 -0.673	 -0.377	  1.051	 -0.089	 -0.106	  0.054	 -0.106	 -0.677	 -0.471
          0.730	  0.204	  1.138	  0.933	 -0.671	 -0.364	  1.036	 -0.089	 -0.092	  0.067	 -0.097	 -0.667	 -0.469
          0.732	  0.204	  1.133	  0.928	 -0.668	 -0.362	  1.031	 -0.087	 -0.087	  0.073	 -0.095	 -0.672	 -0.472
          0.734	  0.214	  1.134	  0.919	 -0.674	 -0.352	  1.028	 -0.078	 -0.076	  0.084	 -0.090	 -0.675	 -0.472
          0.736	  0.212	  1.131	  0.918	 -0.672	 -0.353	  1.026	 -0.078	 -0.075	  0.090	 -0.085	 -0.675	 -0.472
          0.738	  0.218	  1.137	  0.919	 -0.677	 -0.350	  1.028	 -0.086	 -0.076	  0.095	 -0.084	 -0.672	 -0.473
          0.740	  0.221	  1.145	  0.925	 -0.683	 -0.353	  1.036	 -0.092	 -0.070	  0.104	 -0.075	 -0.663	 -0.467
          0.742	  0.225	  1.147	  0.922	 -0.687	 -0.348	  1.035	 -0.100	 -0.071	  0.104	 -0.074	 -0.666	 -0.467
          0.744	  0.224	  1.151	  0.927	 -0.688	 -0.352	  1.040	 -0.100	 -0.066	  0.108	 -0.071	 -0.665	 -0.464
          0.746	  0.227	  1.153	  0.927	 -0.691	 -0.350	  1.041	 -0.100	 -0.056	  0.119	 -0.067	 -0.665	 -0.459
          0.748	  0.227	  1.149	  0.923	 -0.687	 -0.348	  1.036	 -0.098	 -0.046	  0.126	 -0.061	 -0.659	 -0.450
          0.750	  0.225	  1.137	  0.912	 -0.681	 -0.344	  1.025	 -0.087	 -0.035	  0.138	 -0.052	 -0.651	 -0.448
          0.752	  0.225	  1.129	  0.904	 -0.677	 -0.340	  1.018	 -0.085	 -0.015	  0.157	 -0.040	 -0.642	 -0.441
          0.754	  0.235	  1.135	  0.899	 -0.685	 -0.332	  1.018	 -0.079	 -0.007	  0.167	 -0.031	 -0.636	 -0.444
          0.756	  0.236	  1.136	  0.899	 -0.686	 -0.331	  1.018	 -0.084	 -0.002	  0.176	 -0.025	 -0.631	 -0.450
          0.758	  0.238	  1.141	  0.903	 -0.690	 -0.333	  1.022	 -0.088	  0.004	  0.184	 -0.022	 -0.633	 -0.454
          0.760	  0.248	  1.161	  0.912	 -0.705	 -0.332	  1.037	 -0.102	 -0.003	  0.188	 -0.018	 -0.631	 -0.457
          0.762	  0.245	  1.155	  0.908	 -0.701	 -0.332	  1.032	 -0.103	  0.006	  0.200	 -0.011	 -0.625	 -0.452
          0.764	  0.259	  1.164	  0.905	 -0.712	 -0.324	  1.035	 -0.106	  0.013	  0.205	 -0.007	 -0.622	 -0.447
