X	Y1	Y2
39.372	-1.274473085	0.006263307
39.384	-1.301010384	0.008699945
39.396	-1.326006702	0.011681591
39.408	-1.349375401	0.015254517
39.42	-1.371033985	0.019461795
39.432	-1.3909044	0.024343049
39.444	-1.40891333	0.029934216
39.456	-1.424992466	0.036267322
39.468	-1.439078765	0.043370277
39.48	-1.451114688	0.051266686
39.492	-1.461048421	0.059975678
39.504	-1.468834073	0.069511749
39.516	-1.474431855	0.079884627
39.528	-1.477808245	0.091099161
39.54	-1.478936116	0.103155222
39.552	-1.477794858	0.116047628
39.564	-1.474370468	0.129766094
39.576	-1.468655617	0.144295194
39.588	-1.460649702	0.159614353
39.6	-1.450358862	0.175697857
39.612	-1.437795982	0.192514883
39.624	-1.42298067	0.210029552
39.636	-1.405939205	0.228201009
39.648	-1.386704471	0.246983511
39.66	-1.36531586	0.266326548
39.672	-1.341819157	0.286174981
39.684	-1.316266403	0.306469198
39.696	-1.288715733	0.327145292
39.708	-1.259231195	0.348135257
39.72	-1.227882546	0.369367201
39.732	-1.194745035	0.390765581
39.744	-1.159899156	0.412251452
39.756	-1.123430391	0.43374273
39.768	-1.085428938	0.455154474
39.78	-1.045989408	0.476399179
39.792	-1.005210526	0.497387086
39.804	-0.963194805	0.518026498
39.816	-0.920048207	0.538224112
39.828	-0.875879801	0.55788536
39.84	-0.830801403	0.576914755
39.852	-0.784927205	0.595216247
39.864	-0.738373405	0.612693585
39.876	-0.69125782	0.629250681
39.888	-0.643699498	0.644791983
39.9	-0.59581833	0.659222839
39.912	-0.547734652	0.672449876
39.924	-0.499568851	0.684381363
39.936	-0.451440966	0.694927586
39.948	-0.403470299	0.704001207
39.96	-0.355775018	0.711517627
39.972	-0.308471777	0.717395337
39.984	-0.261675327	0.721556263
39.996	-0.215498147	0.723926106
40.008	-0.170050078	0.724434663
40.02	-0.125437965	0.723016147
40.032	-0.081765312	0.719609483
40.044	-0.03913195	0.714158603
40.056	0.002366282	0.706612711
40.068	0.042637846	0.696926547
40.08	0.08159579	0.685060623
40.092	0.119158025	0.670981444
40.104	0.155247578	0.654661715
40.116	0.189792833	0.636080519
40.128	0.222727743	0.615223481
40.14	0.253992034	0.592082912
40.152	0.283531383	0.566657923
40.164	0.311297566	0.538954525
40.176	0.337248602	0.508985704
40.188	0.36134886	0.476771469
40.2	0.38356915	0.442338879
40.212	0.403886786	0.405722048
40.224	0.422285635	0.366962122
40.236	0.438756134	0.326107238
40.248	0.453295284	0.283212451
40.26	0.465906629	0.238339643
40.272	0.4766002	0.191557407
40.284	0.485392446	0.142940906
40.296	0.492306139	0.092571715
40.308	0.497370249	0.040537627
40.32	0.500619816	-0.013067545
40.332	0.502095775	-0.068144204
40.344	0.501844785	-0.124587214
40.356	0.499919021	-0.18228617
40.368	0.496375954	-0.241125691
40.38	0.491278109	-0.300985721
40.392	0.48469281	-0.361741856
40.404	0.476691906	-0.423265686
40.416	0.467351474	-0.485425148
40.428	0.456751524	-0.548084896
40.44	0.444975674	-0.611106686
40.452	0.43211082	-0.674349767
40.464	0.418246795	-0.737671289
40.476	0.403476018	-0.800926712
40.488	0.387893134	-0.863970231
40.5	0.371594642	-0.926655202
40.512	0.354678526	-0.988834574
40.524	0.337243875	-1.050361323
40.536	0.3193905	-1.111088893
40.548	0.301218555	-1.170871632
40.56	0.282828146	-1.229565227
40.572	0.264318955	-1.287027144
40.584	0.245789856	-1.343117051
40.596	0.227338538	-1.397697253
40.608	0.209061136	-1.450633101
40.62	0.191051862	-1.50179341
40.632	0.173402648	-1.551050853
40.644	0.156202801	-1.598282359
40.656	0.139538662	-1.643369484
40.668	0.12349328	-1.686198778
40.68	0.108146095	-1.726662135
40.692	0.093572646	-1.764657125
40.704	0.079844278	-1.800087313
40.716	0.067027875	-1.832862556
40.728	0.05518561	-1.86289928
40.74	0.044374712	-1.890120746
40.752	0.034647245	-1.914457281
40.764	0.026049916	-1.9358465
40.776	0.0186239	-1.954233495
40.788	0.012404683	-1.969571013
40.8	0.00742193	-1.981819596
40.812	0.003699371	-1.990947709
40.824	0.001254718	-1.996931836
40.836	9.95892E-05	-1.999756553
40.848	0.000239475	-1.999414578
40.86	0.001673709	-1.995906794
40.872	0.004395478	-1.989242243
40.884	0.008391841	-1.979438099
40.896	0.013643782	-1.966519619
40.908	0.02012628	-1.950520057
40.92	0.027808404	-1.931480565
40.932	0.036653427	-1.909450063
40.944	0.046618966	-1.884485088
40.956	0.057657141	-1.856649615
40.968	0.069714756	-1.826014864
40.98	0.082733497	-1.792659069
40.992	0.096650151	-1.756667245
41.004	0.111396851	-1.718130918
41.016	0.12690132	-1.677147845
41.028	0.143087156	-1.633821707
41.04	0.159874112	-1.588261793
41.052	0.1771784	-1.540582661
41.064	0.194913012	-1.490903787
41.076	0.212988045	-1.439349192
41.088	0.231311045	-1.38604707
41.1	0.249787354	-1.331129388
41.112	0.26832047	-1.274731488
41.124	0.286812417	-1.21699167
41.136	0.305164114	-1.158050777
41.148	0.323275756	-1.098051764
41.16	0.341047193	-1.03713927
41.172	0.358378313	-0.97545918
41.184	0.375169429	-0.913158188
41.196	0.391321658	-0.85038336
41.208	0.406737305	-0.787281696
41.22	0.421320239	-0.723999695
41.232	0.434976265	-0.660682927
41.244	0.447613494	-0.5974756
41.256	0.459142696	-0.534520147
41.268	0.469477653	-0.47195681
41.28	0.4785355	-0.409923243
41.292	0.486237051	-0.348554112
41.304	0.492507113	-0.287980724
41.316	0.497274793	-0.228330653
41.328	0.50047378	-0.169727393
41.34	0.502042618	-0.112290016
41.352	0.50192496	-0.056132856
41.364	0.500069805	-0.001365203
41.376	0.496431713	0.051908981
41.388	0.490971005	0.103591327
41.4	0.483653943	0.153589304
41.412	0.47445288	0.201816443
41.424	0.463346402	0.24819254
41.436	0.450319439	0.292643838
41.448	0.435363353	0.33510318
41.46	0.418476011	0.375510151
41.472	0.399661828	0.413811181
41.484	0.378931785	0.449959639
41.496	0.356303434	0.483915894
41.508	0.331800868	0.515647354
41.52	0.305454674	0.545128483
41.532	0.277301865	0.572340792
41.544	0.247385778	0.597272807
41.556	0.215755966	0.619920012
41.568	0.182468052	0.640284774
41.58	0.147583572	0.658376237
41.592	0.111169791	0.674210201
41.604	0.073299504	0.687808973
41.616	0.034050807	0.699201205
41.628	-0.006493138	0.708421704
41.64	-0.048244365	0.715511222
41.652	-0.091110382	0.720516236
41.664	-0.134994462	0.723488702
41.676	-0.179795953	0.724485794
41.688	-0.225410602	0.723569628
41.7	-0.271730887	0.720806972
41.712	-0.318646367	0.716268938
41.724	-0.366044041	0.710030671
41.736	-0.413808714	0.702171014
41.748	-0.461823375	0.692772171
41.76	-0.509969577	0.681919366
41.772	-0.558127826	0.669700478
41.784	-0.606177973	0.656205689
41.796	-0.65399961	0.641527115
41.808	-0.701472463	0.625758438
41.82	-0.748476791	0.608994533
41.832	-0.794893776	0.591331101
41.844	-0.84060592	0.572864296
41.856	-0.885497425	0.553690356
41.868	-0.929454581	0.533905241
41.88	-0.972366135	0.513604268
41.892	-1.014123658	0.492881762
41.904	-1.054621903	0.471830708
41.916	-1.093759148	0.450542411
41.928	-1.13143753	0.42910617
41.94	-1.167563363	0.407608963
41.952	-1.202047445	0.386135138
41.964	-1.234805348	0.364766124
41.976	-1.265757687	0.343580155
41.988	-1.294830383	0.322652005
42	-1.32195489	0.302052745
42.012	-1.347068421	0.281849515
42.024	-1.370114144	0.26210531
42.036	-1.391041354	0.242878792
42.048	-1.409805637	0.224224111
42.06	-1.426368995	0.20619076
42.072	-1.440699964	0.188823435
42.084	-1.452773701	0.172161925
42.096	-1.462572046	0.156241022
42.108	-1.47008357	0.141090449
42.12	-1.475303588	0.126734814
42.132	-1.47823416	0.11319358
42.144	-1.478884061	0.10048106
42.156	-1.477268726	0.088606435
42.168	-1.473410182	0.07757379
42.18	-1.467336946	0.067382172
42.192	-1.459083907	0.058025671
42.204	-1.448692184	0.049493518
42.216	-1.436208964	0.041770204
42.228	-1.421687314	0.034835621
42.24	-1.405185981	0.02866522
42.252	-1.386769167	0.023230184
42.264	-1.366506282	0.018497625
42.276	-1.344471691	0.01443079
42.288	-1.320744431	0.010989292
42.3	-1.295407918	0.008129344
42.312	-1.268549645	0.005804018
42.324	-1.24026085	0.003963509
42.336	-1.210636194	0.002555413
42.348	-1.179773404	0.00152502
42.36	-1.147772928	0.000815606
42.372	-1.11473756	0.000368746
42.384	-1.080772079	0.00012462
42.396	-1.045982863	2.2337E-05
42.408	-1.010477508	2.57426E-07
42.42	-0.974364448	-3.68319E-06
42.432	-0.937752556	-5.16447E-05
42.444	-0.900750767	-0.000205555
42.456	-0.863467681	-0.000526781
42.468	-0.826011182	-0.001075806
42.48	-0.788488055	-0.001911908
42.492	-0.75100361	-0.003092841
42.504	-0.713661308	-0.004674527
42.516	-0.676562401	-0.006710752
42.528	-0.639805576	-0.009252871
42.54	-0.603486612	-0.012349523
42.552	-0.567698046	-0.016046361
42.564	-0.532528857	-0.020385784
42.576	-0.498064154	-0.025406697
42.588	-0.464384887	-0.031144267
42.6	-0.431567576	-0.037629711
42.612	-0.399684045	-0.044890091
42.624	-0.368801187	-0.052948128
42.636	-0.33898074	-0.061822031
42.648	-0.310279085	-0.07152535
42.66	-0.282747062	-0.082066844
42.672	-0.256429811	-0.09345037
42.684	-0.231366632	-0.105674791
42.696	-0.207590862	-0.118733904
42.708	-0.185129787	-0.132616395
42.72	-0.164004561	-0.147305806
42.732	-0.144230162	-0.162780528
42.744	-0.12581536	-0.17901382
42.756	-0.108762717	-0.195973839
42.768	-0.0930686	-0.213623703
42.78	-0.07872323	-0.231921565
42.792	-0.065710743	-0.250820718
42.804	-0.054009279	-0.270269711
42.816	-0.043591088	-0.290212494
42.828	-0.034422671	-0.310588579
42.84	-0.026464921	-0.33133322
42.852	-0.019673307	-0.352377614
42.864	-0.013998065	-0.373649117
42.876	-0.009384408	-0.395071484
42.888	-0.005772766	-0.416565118
42.9	-0.003099029	-0.438047337
42.912	-0.001294817	-0.459432665
42.924	-0.000287765	-0.480633117
42.936	-1.81843E-06	-0.50155852
42.948	-0.000357545	-0.522116829
42.96	-0.001272461	-0.542214459
42.972	-0.002661364	-0.56175663
42.984	-0.004436684	-0.580647712
42.996	-0.006508833	-0.598791586
43.008	-0.008786571	-0.616092005
43.02	-0.011177375	-0.632452959
43.032	-0.013587812	-0.647779045
43.044	-0.015923918	-0.66197584
43.056	-0.018091577	-0.674950269
43.068	-0.0199969	-0.686610979
43.08	-0.021546612	-0.6968687
43.092	-0.022648421	-0.705636617
43.104	-0.023211401	-0.712830722
43.116	-0.023146357	-0.718370168
43.128	-0.022366192	-0.722177612
43.14	-0.020786265	-0.72417955
43.152	-0.018324735	-0.724306641
43.164	-0.014902903	-0.722494018
43.176	-0.010445538	-0.71868159
43.188	-0.00488119	-0.712814324
43.2	0.001857507	-0.704842515
43.212	0.009833548	-0.694722041
43.224	0.01910529	-0.682414601
43.236	0.029726194	-0.667887927
43.248	0.04174459	-0.65111599
43.26	0.055203462	-0.632079172
43.272	0.070140247	-0.61076443
43.284	0.086586656	-0.587165429
43.296	0.104568519	-0.561282658
43.308	0.124105647	-0.533123523
43.32	0.14521172	-0.502702414
43.332	0.16789419	-0.470040754
43.344	0.19215422	-0.435167017
43.356	0.217986629	-0.39811673
43.368	0.245379874	-0.358932448
43.38	0.274316048	-0.317663699
43.392	0.304770903	-0.274366918
43.404	0.336713899	-0.229105342
43.416	0.370108269	-0.181948895
43.428	0.404911115	-0.13297404
43.44	0.441073521	-0.082263614
43.452	0.478540689	-0.029906636
43.464	0.517252102	0.024001902
43.476	0.557141695	0.07936127
43.488	0.598138065	0.136065255
43.5	0.640164684	0.194002429
43.512	0.683140139	0.253056447
43.524	0.726978391	0.313106355
43.536	0.771589049	0.374026918
43.548	0.816877657	0.435688964
43.56	0.862746004	0.49795974
43.572	0.909092443	0.560703289
43.584	0.955812222	0.623780832
43.596	1.00279783	0.687051164
43.608	1.049939354	0.750371061
43.62	1.097124841	0.813595698
43.632	1.144240675	0.876579066
43.644	1.191171951	0.939174405
43.656	1.237802867	1.001234632
43.668	1.284017107	1.062612785
43.68	1.329698238	1.123162453
43.692	1.374730099	1.182738217
43.704	1.418997195	1.241196087
43.716	1.462385093	1.298393935
43.728	1.504780801	1.354191927
43.74	1.546073163	1.408452942
43.752	1.58615323	1.461042996
43.764	1.624914633	1.511831645
43.776	1.662253949	1.560692386
43.788	1.698071051	1.607503046
43.8	1.732269451	1.652146152
43.812	1.764756634	1.694509301
43.824	1.795444369	1.734485499
43.836	1.824249017	1.771973494
43.848	1.851091815	1.806878088
43.86	1.875899147	1.839110436
43.872	1.898602799	1.868588315
43.884	1.919140189	1.895236384
43.896	1.937454587	1.918986417
43.908	1.953495307	1.939777512
43.92	1.967217885	1.957556286
43.932	1.978584227	1.972277037
43.944	1.987562744	1.983901888
43.956	1.994128461	1.992400906
43.968	1.9982631	1.997752192
43.98	1.999955147	1.999941955
43.992	1.999199887	1.998964547
44.004	1.995999424	1.99482249
44.016	1.990362673	1.987526461
44.028	1.982305329	1.977095261
44.04	1.971849812	1.963555756
44.052	1.95902519	1.946942796
44.064	1.943867081	1.927299102
44.076	1.926417526	1.904675134
44.088	1.906724851	1.879128937
44.1	1.884843491	1.850725956
44.112	1.860833814	1.819538835
44.124	1.834761903	1.785647191
44.136	1.806699335	1.749137366
44.148	1.776722934	1.710102159
44.16	1.744914505	1.66864054
44.172	1.711360555	1.624857342
44.184	1.676151997	1.578862938
44.196	1.639383836	1.530772903
44.208	1.601154844	1.480707652
44.22	1.561567225	1.428792076
44.232	1.520726262	1.375155157
44.244	1.478739959	1.319929572
44.256	1.435718672	1.26325129
44.268	1.391774735	1.205259154
44.28	1.347022075	1.146094466
44.292	1.301575828	1.085900555
44.304	1.255551944	1.024822342
44.316	1.209066799	0.96300591
44.328	1.162236801	0.900598064
44.34	1.115177994	0.837745892
44.352	1.068005674	0.774596327
44.364	1.020833993	0.711295717
44.376	0.973775587	0.647989392
44.388	0.926941194	0.584821237
44.4	0.880439285	0.52193328
44.412	0.834375711	0.459465274
44.424	0.788853348	0.397554305
44.436	0.743971761	0.336334396
44.448	0.699826881	0.275936133
44.46	0.656510689	0.2164863
44.472	0.614110924	0.15810753
44.484	0.572710803	0.10091797
44.496	0.532388751	0.045030966
44.508	0.493218162	-0.009445239
44.52	0.455267168	-0.062407785
44.532	0.418598434	-0.113759454
44.544	0.383268967	-0.163408914
44.556	0.349329952	-0.211270938
44.568	0.316826605	-0.257266601
44.58	0.285798054	-0.301323459
44.592	0.256277232	-0.343375696
44.604	0.228290802	-0.383364263
44.616	0.201859104	-0.421236976
44.628	0.176996117	-0.456948604
44.64	0.153709457	-0.490460925
44.652	0.132000387	-0.521742763
44.664	0.111863854	-0.550769995
44.676	0.093288554	-0.577525545
44.688	0.07625701	-0.601999339
44.7	0.060745682	-0.62418825
44.712	0.046725093	-0.644096011
44.724	0.034159978	-0.661733115
44.736	0.023009456	-0.677116677
44.748	0.013227218	-0.690270293
44.76	0.00476174	-0.701223864
44.772	-0.002443489	-0.710013406
44.784	-0.00844972	-0.716680841
44.796	-0.013322678	-0.721273764
44.808	-0.017132284	-0.723845199
44.82	-0.019952358	-0.724453334
44.832	-0.021860309	-0.723161242
44.844	-0.022936815	-0.720036587
44.856	-0.023265485	-0.715151318
44.868	-0.022932518	-0.708581345
44.88	-0.022026349	-0.700406215
44.892	-0.020637284	-0.690708766
44.904	-0.018857135	-0.679574782
44.916	-0.016778846	-0.667092635
44.928	-0.014496117	-0.653352922
44.94	-0.012103021	-0.638448105
44.952	-0.009693625	-0.622472133
44.964	-0.00736161	-0.605520079
44.976	-0.005199892	-0.587687763
44.988	-0.003300247	-0.569071385
45	-0.001752938	-0.549767157
45.012	-0.00064635	-0.529870938
45.024	-6.66328E-05	-0.509477875
45.036	-9.73521E-05	-0.488682052
45.048	-0.000819147	-0.467576142
45.06	-0.002309402	-0.446251075
45.072	-0.004641933	-0.42479571
45.084	-0.007886678	-0.40329652
45.096	-0.012109414	-0.38183729
45.108	-0.017371481	-0.360498832
45.12	-0.023729526	-0.339358704
45.132	-0.03123526	-0.318490958
45.144	-0.039935244	-0.297965893
45.156	-0.049870682	-0.277849834
45.168	-0.061077239	-0.258204923
45.18	-0.073584885	-0.239088927
45.192	-0.087417746	-0.220555077
45.204	-0.102593995	-0.20265191
45.216	-0.119125751	-0.185423149
45.228	-0.137019004	-0.168907586
45.24	-0.156273567	-0.153139001
45.252	-0.176883049	-0.138146094
45.264	-0.198834847	-0.123952442
45.276	-0.222110166	-0.110576475
45.288	-0.246684061	-0.098031475
45.3	-0.2725255	-0.086325597
45.312	-0.299597455	-0.075461909
45.324	-0.327857006	-0.065438458
45.336	-0.357255477	-0.056248348
45.348	-0.387738588	-0.047879851
45.36	-0.41924663	-0.040316524
45.372	-0.451714657	-0.033537353
45.384	-0.485072707	-0.027516919
45.396	-0.519246027	-0.022225573
45.408	-0.554155332	-0.017629633
45.42	-0.589717072	-0.0136916
45.432	-0.625843713	-0.010370383
45.444	-0.662444046	-0.007621546
45.456	-0.699423492	-0.005397561
45.468	-0.736684438	-0.003648079
45.48	-0.774126573	-0.002320211
45.492	-0.811647239	-0.001358818
45.504	-0.84914179	-0.00070681
45.516	-0.886503962	-0.000305456
45.528	-0.923626248	-9.46962E-05
45.54	-0.960400275	-1.34642E-05
45.552	-0.996717191	-7.84475E-09
45.564	-1.032468054	7.78243E-06
45.576	-1.067544215	7.20462E-05
45.588	-1.101837712	0.000254625
45.6	-1.135241655	0.000616734
45.612	-1.167650609	0.001218642
45.624	-1.198960974	0.002119345
45.636	-1.229071362	0.003376254
45.648	-1.25788296	0.005044887
45.66	-1.285299893	0.007178566
45.672	-1.311229572	0.009828123
45.684	-1.335583032	0.01304162
45.696	-1.358275258	0.016864077
45.708	-1.379225501	0.021337213
45.72	-1.398357575	0.026499199
45.732	-1.415600139	0.032384429
45.744	-1.43088697	0.039023302
45.756	-1.444157203	0.046442023
45.768	-1.455355573	0.054662419
45.78	-1.464432617	0.063701778
45.792	-1.471344873	0.073572699
45.804	-1.476055049	0.084282965
45.816	-1.478532174	0.095835438
45.828	-1.478751722	0.108227969
45.84	-1.476695724	0.121453334
45.852	-1.472352849	0.135499188
45.864	-1.465718462	0.150348039
45.876	-1.456794663	0.165977248
45.888	-1.445590299	0.182359046
45.9	-1.432120958	0.199460575
45.912	-1.41640893	0.217243948
45.924	-1.398483155	0.235666336
45.936	-1.378379139	0.254680068
45.948	-1.356138856	0.27423276
45.96	-1.331810618	0.294267459
45.972	-1.305448932	0.314722806
45.984	-1.277114328	0.335533224
45.996	-1.246873171	0.356629123
46.008	-1.214797448	0.377937116
46.02	-1.180964543	0.399380265
46.032	-1.145456983	0.420878333
46.044	-1.108362178	0.442348053
46.056	-1.06977213	0.463703422
46.068	-1.029783141	0.484855991
46.08	-0.988495493	0.505715186
46.092	-0.946013126	0.526188624
46.104	-0.90244329	0.546182454
46.116	-0.8578962	0.565601697
46.128	-0.81248467	0.584350597
46.14	-0.766323742	0.602332979
46.152	-0.719530309	0.619452614
46.164	-0.672222731	0.635613585
46.176	-0.62452044	0.650720655
46.188	-0.576543553	0.664679641
46.2	-0.528412475	0.677397786
46.212	-0.4802475	0.688784123
46.224	-0.432168419	0.698749848
46.236	-0.384294125	0.707208678
46.248	-0.336742226	0.714077214
46.26	-0.289628657	0.719275282
46.272	-0.243067302	0.722726284
46.284	-0.197169625	0.724357526
46.296	-0.152044308	0.724100539
46.308	-0.107796894	0.721891391
46.32	-0.064529456	0.717670983
46.332	-0.022340258	0.711385329
46.344	0.01867655	0.702985826
46.356	0.058431236	0.692429501
46.368	0.096838766	0.679679245
46.38	0.133819076	0.664704028
46.392	0.169297314	0.647479092
46.404	0.203204072	0.627986127
46.416	0.2354756	0.606213426
46.428	0.266053989	0.582156013
46.44	0.294887345	0.555815758
46.452	0.321929936	0.527201465
46.464	0.347142315	0.49632893
46.476	0.370491427	0.46322099
46.488	0.391950683	0.427907536
46.5	0.411500025	0.390425507
46.512	0.429125953	0.350818861
46.524	0.44482154	0.30913852
46.536	0.458586417	0.265442289
46.548	0.470426737	0.21979476
46.56	0.480355117	0.17226718
46.572	0.488390556	0.122937305
46.584	0.494558327	0.071889228
46.596	0.498889855	0.019213184
46.608	0.501422564	-0.034994665
46.62	0.50219971	-0.090632468
46.632	0.50127019	-0.147592942
46.644	0.498688332	-0.20576365
46.656	0.494513664	-0.265027296
46.668	0.488810669	-0.325262042
46.68	0.48164852	-0.386341833
46.692	0.473100799	-0.44813675
46.704	0.463245197	-0.510513368
46.716	0.452163212	-0.573335132
46.728	0.439939815	-0.636462743
46.74	0.426663125	-0.69975456
46.752	0.412424055	-0.763067004
46.764	0.39731596	-0.826254978
46.776	0.381434273	-0.889172286
46.788	0.364876134	-0.951672071
46.8	0.347740018	-1.013607239
46.812	0.330125347	-1.074830902
46.824	0.312132118	-1.135196813
46.836	0.29386051	-1.194559806
46.848	0.275410505	-1.252776229
46.86	0.256881508	-1.309704381
46.872	0.238371961	-1.365204936
46.884	0.219978975	-1.419141372
46.896	0.201797955	-1.471380381
46.908	0.183922242	-1.521792278
46.92	0.166442757	-1.570251398
46.932	0.149447655	-1.616636482
46.944	0.133021996	-1.660831045
46.956	0.117247417	-1.702723742
46.968	0.10220183	-1.742208705
46.98	0.087959122	-1.779185872
46.992	0.074588881	-1.813561296
47.004	0.06215613	-1.84524744
47.016	0.050721086	-1.87416344
47.028	0.040338929	-1.900235366
47.04	0.031059597	-1.923396444
47.052	0.022927597	-1.943587267
47.064	0.01598184	-1.96075598
47.076	0.010255489	-1.97485844
47.088	0.005775842	-1.985858354
47.1	0.002564223	-1.993727395
47.112	0.000635906	-1.998445286
47.124	5.46444E-08	-1.999999866
47.136	0.00065969	-1.998387128
47.148	0.002611677	-1.993611228
47.16	0.005846741	-1.985684478
47.172	0.010349496	-1.974627302
47.184	0.016098506	-1.960468176
47.196	0.023066367	-1.943243538
47.208	0.031219806	-1.922997672
47.22	0.040519811	-1.899782575
47.232	0.050921772	-1.87365779
47.244	0.062375653	-1.844690225
47.256	0.07482618	-1.812953941
47.268	0.088213045	-1.778529923
47.28	0.10247114	-1.741505832
47.292	0.117530795	-1.701975729
47.304	0.133318045	-1.660039784
47.316	0.14975491	-1.615803969
47.328	0.166759684	-1.569379729
47.34	0.18424725	-1.520883637
47.352	0.202129398	-1.470437037
47.364	0.220315159	-1.418165673
47.376	0.238711152	-1.364199298
47.388	0.257221936	-1.308671283
47.4	0.275750374	-1.251718207
47.412	0.294198	-1.193479442
47.424	0.312465398	-1.13409673
47.436	0.330452578	-1.073713752
47.448	0.348059359	-1.012475701
47.46	0.365185755	-0.950528838
47.472	0.381732354	-0.888020059
47.484	0.397600704	-0.825096457
47.496	0.412693693	-0.761904883
47.508	0.426915923	-0.698591513
47.52	0.440174079	-0.635301423
47.532	0.452377298	-0.572178158
47.544	0.463437515	-0.509363322
47.556	0.47326982	-0.446996166
47.568	0.481792782	-0.38521319
47.58	0.488928782	-0.32414776
47.592	0.494604318	-0.263929726
47.604	0.498750298	-0.204685067
47.616	0.501302331	-0.146535543
47.628	0.502200979	-0.089598363
47.64	0.501392014	-0.033985872
47.652	0.49882664	0.020194745
47.664	0.494461707	0.072841739
47.676	0.488259899	0.123859054
47.688	0.480189904	0.173156567
47.7	0.470226561	0.2206503
47.712	0.458350988	0.266262613
47.724	0.444550688	0.309922381
47.736	0.428819625	0.351565137
47.748	0.411158289	0.3911332
47.76	0.391573727	0.428575776
47.772	0.370079561	0.463849035
47.784	0.346695969	0.496916167
47.796	0.321449658	0.527747411
47.808	0.294373803	0.556320061
47.82	0.265507966	0.582618446
47.832	0.234897995	0.606633894
47.844	0.202595894	0.62836466
47.856	0.168659682	0.647815844
47.868	0.133153214	0.664999277
47.88	0.096146001	0.679933388
47.892	0.057712991	0.692643051
47.904	0.017934344	0.703159411
47.916	-0.023104819	0.711519686
47.928	-0.065314682	0.717766955
47.94	-0.108601016	0.721949921
47.952	-0.152865484	0.724122668
47.964	-0.198005949	0.724344385
47.976	-0.243916803	0.722679091
47.988	-0.290489313	0.719195334
48	-0.337611966	0.713965884
48.012	-0.385170837	0.707067408
48.024	-0.433049957	0.698580141
48.036	-0.48113169	0.688587539
48.048	-0.529297125	0.677175934
48.06	-0.577426457	0.664434174
48.072	-0.625399385	0.650453261
48.084	-0.673095508	0.635325982
48.096	-0.720394718	0.619146544
48.108	-0.767177596	0.602010197
48.12	-0.81332581	0.584012869
48.132	-0.858722494	0.565250792
48.144	-0.903252646	0.545820135
48.156	-0.946803494	0.525816643
48.168	-0.989264876	0.505335277
48.18	-1.030529599	0.484469867
48.192	-1.070493787	0.463312763
48.204	-1.109057229	0.441954504
48.216	-1.146123699	0.420483495
48.228	-1.181601275	0.398985694
48.24	-1.215402636	0.377544314
48.252	-1.247445347	0.356239533
48.264	-1.277652121	0.335148227
48.276	-1.30595107	0.314343715
48.288	-1.332275937	0.293895515
48.3	-1.3565663	0.273869129
48.312	-1.378767765	0.254325836
48.324	-1.398832134	0.235322506
48.336	-1.416717552	0.216911439
48.348	-1.432388631	0.199140218
48.36	-1.445816554	0.182051582
48.372	-1.456979153	0.165683325
48.384	-1.465860964	0.150068213
48.396	-1.472453263	0.135233921
48.408	-1.476754075	0.121202995
48.42	-1.478768157	0.10799283
48.432	-1.478506964	0.095615678
48.444	-1.475988587	0.084078669
48.456	-1.471237668	0.07338386
48.468	-1.464285298	0.063528297
48.48	-1.455168883	0.054504107
48.492	-1.443931998	0.046298604
48.504	-1.430624212	0.038894416
48.516	-1.415300897	0.032269634
48.528	-1.398023016	0.026397974
48.54	-1.378856892	0.021248961
48.552	-1.357873954	0.01678813
48.564	-1.335150476	0.012977244
48.576	-1.310767289	0.00977452
48.588	-1.284809482	0.00713488
48.6	-1.257366089	0.005010209
48.612	-1.228529763	0.003349625
48.624	-1.198396438	0.002099765
48.636	-1.167064974	0.001205072
48.648	-1.134636807	0.000608105
48.66	-1.101215571	0.000249839
48.672	-1.066906731	6.99879E-05
48.684	-1.031817203	7.32018E-06
48.696	-0.996054963	-1.36084E-08
48.708	-0.959728669	-1.41554E-05
48.72	-0.922947266	-9.72113E-05
48.732	-0.8858196	-0.000310923
48.744	-0.84845403	-0.000716343
48.756	-0.810958046	-0.001373508
48.768	-0.773437885	-0.002341123
48.78	-0.735998158	-0.003676244
48.792	-0.698741486	-0.005433971
48.804	-0.661768131	-0.00766715
48.816	-0.625175656	-0.01042608
48.828	-0.589058578	-0.013758235
48.84	-0.553508044	-0.017707991
48.852	-0.518611515	-0.022316376
48.864	-0.484452467	-0.027620821
48.876	-0.451110104	-0.033654936
48.888	-0.418659092	-0.040448292
48.9	-0.387169305	-0.048026232
48.912	-0.356705592	-0.056409685
48.924	-0.327327566	-0.065615008
48.936	-0.299089405	-0.075653844
48.948	-0.272039681	-0.086532997
48.96	-0.246221206	-0.09825433
48.972	-0.221670899	-0.110814681
48.984	-0.198419682	-0.124205801
48.996	-0.176492387	-0.138414314
49.008	-0.155907695	-0.153421695
49.02	-0.136678094	-0.169204273
49.032	-0.118809864	-0.185733255
49.044	-0.102303077	-0.202974767
49.056	-0.087151628	-0.220889926
49.068	-0.073343288	-0.23943492
49.08	-0.060859774	-0.258561124
49.092	-0.04967685	-0.278215223
49.104	-0.039764441	-0.298339367
49.116	-0.031086778	-0.318871335
49.128	-0.023602558	-0.33974473
49.14	-0.017265125	-0.360889179
49.152	-0.012022671	-0.382230565
49.164	-0.007818464	-0.403691266
49.176	-0.004591078	-0.425190416
49.188	-0.00227466	-0.446644175
49.2	-0.000799195	-0.467966024
