   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	   RESP
          0.192	 -0.032	  0.013	  2.516	 11.125	 84.000	 10.982
          0.193	 -0.032	  0.014	  2.516	 11.125	 84.000	 10.982
          0.193	 -0.032	  0.013	  2.516	 11.125	 84.000	 10.982
          0.194	 -0.028	  0.009	  2.518	 11.120	 84.000	 11.002
          0.194	 -0.028	  0.005	  2.518	 11.120	 84.000	 11.002
          0.195	 -0.028	  0.002	  2.518	 11.120	 84.000	 11.002
          0.195	 -0.028	 -0.105	  2.518	 11.120	 84.000	 11.002
          0.196	 -0.018	 -0.006	  2.518	 11.120	 84.000	 11.002
          0.196	 -0.018	 -0.007	  2.518	 11.120	 84.000	 11.002
          0.197	 -0.018	 -0.006	  2.518	 11.120	 84.000	 11.002
          0.197	 -0.018	  0.002	  2.518	 11.120	 84.000	 11.002
          0.198	 -0.021	  0.013	  2.518	 11.120	 84.000	 11.002
          0.198	 -0.021	  0.021	  2.518	 11.120	 84.000	 11.002
          0.199	 -0.021	  0.023	  2.518	 11.120	 84.000	 11.002
          0.199	 -0.021	  0.024	  2.518	 11.120	 84.000	 11.002
          0.200	 -0.021	  0.023	  2.518	 11.120	 84.000	 11.002
          0.200	 -0.021	  0.025	  2.518	 11.120	 84.000	 11.002
          0.201	 -0.021	  0.002	  2.518	 11.120	 84.000	 11.002
          0.201	 -0.021	  0.020	  2.518	 11.120	 84.000	 11.002
          0.202	 -0.011	  0.012	  2.518	 11.120	 84.000	 11.002
          0.202	 -0.011	  0.006	  2.518	 11.120	 84.000	 11.002
          0.203	 -0.011	  0.001	  2.518	 11.120	 84.000	 11.002
          0.203	 -0.011	 -0.005	  2.518	 11.120	 84.000	 11.002
          0.204	 -0.033	 -0.007	  2.518	 11.120	 84.000	 11.002
          0.204	 -0.033	 -0.009	  2.518	 11.120	 84.000	 11.002
          0.205	 -0.033	 -0.007	  2.518	 11.120	 84.000	 11.002
          0.205	 -0.033	 -0.003	  2.518	 11.120	 84.000	 11.002
          0.206	 -0.039	 -0.006	  2.518	 11.120	 84.000	 11.002
          0.206	 -0.039	 -0.105	  2.518	 11.120	 84.000	 11.002
          0.207	 -0.039	 -0.018	  2.518	 11.120	 84.000	 11.002
          0.207	 -0.039	 -0.025	  2.518	 11.120	 84.000	 11.002
          0.208	 -0.021	 -0.031	  2.518	 11.120	 84.000	 11.002
          0.208	 -0.021	 -0.030	  2.518	 11.120	 84.000	 11.002
          0.209	 -0.021	 -0.021	  2.518	 11.120	 84.000	 11.002
          0.209	 -0.021	 -0.012	  2.518	 11.120	 84.000	 11.002
          0.210	 -0.009	 -0.010	  2.518	 11.120	 84.000	 11.002
          0.210	 -0.009	 -0.013	  2.518	 11.120	 84.000	 11.002
          0.211	 -0.009	 -0.020	  2.518	 11.120	 84.000	 11.002
          0.211	 -0.009	 -0.021	  2.518	 11.120	 84.000	 11.002
          0.212	 -0.026	 -0.105	  2.518	 11.120	 84.000	 11.002
          0.212	 -0.026	 -0.011	  2.518	 11.120	 84.000	 11.002
          0.213	 -0.026	 -0.011	  2.518	 11.120	 84.000	 11.002
          0.213	 -0.026	 -0.013	  2.518	 11.120	 84.000	 11.002
          0.214	 -0.027	 -0.011	  2.518	 11.120	 84.000	 11.002
          0.214	 -0.027	  0.001	  2.518	 11.120	 84.000	 11.002
          0.215	 -0.027	  0.015	  2.518	 11.120	 84.000	 11.002
          0.215	 -0.027	  0.022	  2.518	 11.120	 84.000	 11.002
          0.216	 -0.011	  0.024	  2.518	 11.120	 84.000	 11.002
          0.216	 -0.011	  0.030	  2.518	 11.120	 84.000	 11.002
          0.217	 -0.011	  0.035	  2.518	 11.120	 84.000	 11.002
          0.217	 -0.011	  0.002	  2.518	 11.120	 84.000	 11.002
          0.218	 -0.007	  0.055	  2.518	 11.120	 84.000	 11.002
          0.218	 -0.007	  0.068	  2.518	 11.120	 84.000	 11.002
          0.219	 -0.007	  0.082	  2.518	 11.120	 84.000	 11.002
          0.219	 -0.007	  0.087	  2.518	 11.120	 84.000	 11.002
          0.220	 -0.017	  0.076	  2.518	 11.120	 84.000	 11.002
          0.220	 -0.017	  0.060	  2.518	 11.120	 84.000	 11.002
          0.221	 -0.017	  0.043	  2.518	 11.120	 84.000	 11.002
          0.221	 -0.017	  0.022	  2.518	 11.120	 84.000	 11.002
          0.222	 -0.017	 -0.003	  2.518	 11.120	 84.000	 11.002
          0.222	 -0.017	 -0.024	  2.518	 11.120	 84.000	 11.002
          0.223	 -0.017	 -0.105	  2.518	 11.120	 84.000	 11.002
          0.223	 -0.017	 -0.043	  2.518	 11.120	 84.000	 11.002
          0.224	 -0.016	 -0.041	  2.518	 11.120	 84.000	 11.002
          0.224	 -0.016	 -0.031	  2.518	 11.120	 84.000	 11.002
          0.225	 -0.016	 -0.030	  2.518	 11.120	 84.000	 11.002
          0.225	 -0.016	 -0.036	  2.518	 11.120	 84.000	 11.002
          0.226	 -0.024	 -0.034	  2.521	 11.112	 84.000	 11.002
          0.226	 -0.024	 -0.028	  2.521	 11.112	 84.000	 11.002
          0.227	 -0.024	 -0.017	  2.521	 11.112	 84.000	 11.002
          0.227	 -0.024	 -0.003	  2.521	 11.112	 84.000	 11.002
          0.228	 -0.012	  0.010	  2.521	 11.112	 84.000	 11.002
          0.228	 -0.012	  0.001	  2.521	 11.112	 84.000	 11.002
          0.229	 -0.012	  0.021	  2.521	 11.112	 84.000	 11.002
          0.229	 -0.012	  0.022	  2.521	 11.112	 84.000	 11.002
          0.230	 -0.020	  0.020	  2.521	 11.112	 84.000	 11.002
          0.230	 -0.020	  0.020	  2.521	 11.112	 84.000	 11.002
          0.231	 -0.020	  0.018	  2.521	 11.112	 84.000	 11.002
          0.231	 -0.020	  0.012	  2.521	 11.112	 84.000	 11.002
          0.232	 -0.013	  0.007	  2.521	 11.112	 84.000	 11.002
          0.232	 -0.013	  0.003	  2.521	 11.112	 84.000	 11.002
          0.233	 -0.013	 -0.006	  2.521	 11.112	 84.000	 11.002
          0.233	 -0.013	 -0.018	  2.521	 11.112	 84.000	 11.002
          0.234	 -0.016	 -0.105	  2.521	 11.112	 84.000	 11.002
          0.234	 -0.016	 -0.025	  2.521	 11.112	 84.000	 11.002
          0.235	 -0.016	 -0.020	  2.521	 11.112	 84.000	 11.002
          0.235	 -0.016	 -0.015	  2.521	 11.112	 84.000	 11.002
          0.236	 -0.033	 -0.013	  2.521	 11.112	 84.000	 11.002
          0.236	 -0.033	 -0.009	  2.521	 11.112	 84.000	 11.002
          0.237	 -0.033	  0.002	  2.521	 11.112	 84.000	 11.002
          0.237	 -0.033	  0.014	  2.521	 11.112	 84.000	 11.002
          0.238	 -0.018	  0.022	  2.521	 11.112	 84.000	 11.002
          0.238	 -0.018	  0.021	  2.521	 11.112	 84.000	 11.002
          0.239	 -0.018	  0.014	  2.521	 11.112	 84.000	 11.002
          0.239	 -0.018	  0.002	  2.521	 11.112	 84.000	 11.002
          0.240	 -0.023	  0.002	  2.521	 11.112	 84.000	 11.002
          0.240	 -0.023	  0.016	  2.521	 11.112	 84.000	 11.002
          0.241	 -0.023	  0.015	  2.521	 11.112	 84.000	 11.002
          0.241	 -0.023	  0.014	  2.521	 11.112	 84.000	 11.002
          0.242	 -0.018	  0.013	  2.521	 11.112	 84.000	 11.002
          0.242	 -0.018	  0.013	  2.521	 11.112	 84.000	 11.002
          0.243	 -0.018	  0.014	  2.521	 11.112	 84.000	 11.002
          0.243	 -0.018	  0.018	  2.521	 11.112	 84.000	 11.002
          0.244	 -0.016	  0.018	  2.521	 11.112	 84.000	 11.002
          0.244	 -0.016	  0.010	  2.521	 11.112	 84.000	 11.002
          0.245	 -0.016	 -0.105	  2.521	 11.112	 84.000	 11.002
          0.245	 -0.016	 -0.011	  2.521	 11.112	 84.000	 11.002
          0.246	 -0.013	 -0.019	  2.521	 11.112	 84.000	 11.002
          0.246	 -0.013	 -0.021	  2.521	 11.112	 84.000	 11.002
          0.247	 -0.013	 -0.017	  2.521	 11.112	 84.000	 11.002
          0.247	 -0.013	 -0.010	  2.521	 11.112	 84.000	 11.002
          0.248	 -0.026	 -0.004	  2.521	 11.112	 84.000	 11.002
          0.248	 -0.026	 -0.004	  2.521	 11.112	 84.000	 11.002
          0.249	 -0.026	 -0.006	  2.521	 11.112	 84.000	 11.002
          0.249	 -0.026	 -0.007	  2.521	 11.112	 84.000	 11.002
          0.250	 -0.035	 -0.008	  2.521	 11.112	 84.000	 11.002
          0.251	 -0.035	 -0.105	  2.521	 11.112	 84.000	 11.002
          0.251	 -0.035	 -0.009	  2.521	 11.112	 84.000	 11.002
          0.252	 -0.035	 -0.006	  2.521	 11.112	 84.000	 11.002
          0.252	 -0.033	 -0.003	  2.521	 11.112	 84.000	 11.002
          0.253	 -0.033	 -0.001	  2.521	 11.112	 84.000	 11.002
          0.253	 -0.033	 -0.000	  2.521	 11.112	 84.000	 11.002
          0.254	 -0.033	  0.001	  2.521	 11.112	 84.000	 11.002
          0.254	 -0.024	  0.002	  2.521	 11.112	 84.000	 11.002
          0.255	 -0.024	  0.004	  2.521	 11.112	 84.000	 11.002
          0.255	 -0.024	  0.003	  2.521	 11.112	 84.000	 11.002
          0.256	 -0.024	  0.002	  2.521	 11.112	 84.000	 11.002
          0.256	 -0.023	  0.002	  2.521	 11.112	 84.000	 11.002
          0.257	 -0.023	  0.004	  2.521	 11.112	 84.000	 11.002
          0.257	 -0.023	  0.004	  2.521	 11.112	 84.000	 11.002
          0.258	 -0.023	  0.000	  2.521	 11.112	 84.000	 11.002
          0.258	 -0.033	 -0.004	  2.521	 11.105	 84.000	 11.026
          0.259	 -0.033	 -0.006	  2.521	 11.105	 84.000	 11.026
          0.259	 -0.033	 -0.002	  2.521	 11.105	 84.000	 11.026
          0.260	 -0.033	  0.002	  2.521	 11.105	 84.000	 11.026
          0.260	 -0.029	 -0.000	  2.521	 11.105	 84.000	 11.026
          0.261	 -0.029	 -0.004	  2.521	 11.105	 84.000	 11.026
          0.261	 -0.029	 -0.007	  2.521	 11.105	 84.000	 11.026
          0.262	 -0.029	 -0.105	  2.521	 11.105	 84.000	 11.026
          0.262	 -0.039	 -0.009	  2.521	 11.105	 84.000	 11.026
          0.263	 -0.039	 -0.012	  2.521	 11.105	 84.000	 11.026
          0.263	 -0.039	 -0.016	  2.521	 11.105	 84.000	 11.026
          0.264	 -0.039	 -0.015	  2.521	 11.105	 84.000	 11.026
          0.264	 -0.034	 -0.016	  2.521	 11.105	 84.000	 11.026
          0.265	 -0.034	 -0.018	  2.521	 11.105	 84.000	 11.026
          0.265	 -0.034	 -0.021	  2.521	 11.105	 84.000	 11.026
          0.266	 -0.034	 -0.023	  2.521	 11.105	 84.000	 11.026
          0.266	 -0.021	 -0.029	  2.521	 11.105	 84.000	 11.026
          0.267	 -0.021	 -0.035	  2.521	 11.105	 84.000	 11.026
          0.267	 -0.021	 -0.105	  2.521	 11.105	 84.000	 11.026
          0.268	 -0.021	 -0.105	  2.521	 11.105	 84.000	 11.026
          0.268	 -0.017	 -0.040	  2.521	 11.105	 84.000	 11.026
          0.269	 -0.017	 -0.041	  2.521	 11.105	 84.000	 11.026
          0.269	 -0.017	 -0.038	  2.521	 11.105	 84.000	 11.026
          0.270	 -0.017	 -0.033	  2.521	 11.105	 84.000	 11.026
          0.270	 -0.021	 -0.027	  2.521	 11.105	 84.000	 11.026
          0.271	 -0.021	 -0.019	  2.521	 11.105	 84.000	 11.026
          0.271	 -0.021	 -0.010	  2.521	 11.105	 84.000	 11.026
          0.272	 -0.021	 -0.003	  2.521	 11.105	 84.000	 11.026
          0.272	 -0.024	  0.002	  2.521	 11.105	 84.000	 11.026
          0.273	 -0.024	  0.002	  2.521	 11.105	 84.000	 11.026
          0.273	 -0.024	  0.006	  2.521	 11.105	 84.000	 11.026
          0.274	 -0.024	  0.015	  2.521	 11.105	 84.000	 11.026
          0.274	  0.001	  0.026	  2.521	 11.105	 84.000	 11.026
          0.275	  0.001	  0.031	  2.521	 11.105	 84.000	 11.026
          0.275	  0.001	  0.026	  2.521	 11.105	 84.000	 11.026
          0.276	  0.001	  0.020	  2.521	 11.105	 84.000	 11.026
          0.276	  0.018	  0.016	  2.521	 11.105	 84.000	 11.026
          0.277	  0.018	  0.008	  2.521	 11.105	 84.000	 11.026
          0.277	  0.018	 -0.003	  2.521	 11.105	 84.000	 11.026
          0.278	  0.018	 -0.010	  2.521	 11.105	 84.000	 11.026
          0.278	  0.038	 -0.105	  2.521	 11.105	 84.000	 11.026
          0.279	  0.038	 -0.009	  2.521	 11.105	 84.000	 11.026
          0.279	  0.038	 -0.008	  2.521	 11.105	 84.000	 11.026
          0.280	  0.038	 -0.004	  2.521	 11.105	 84.000	 11.026
          0.280	  0.062	  0.006	  2.521	 11.105	 84.000	 11.026
          0.281	  0.062	  0.024	  2.521	 11.105	 84.000	 11.026
          0.281	  0.062	  0.039	  2.521	 11.105	 84.000	 11.026
          0.282	  0.062	  0.048	  2.521	 11.105	 84.000	 11.026
          0.282	  0.078	  0.055	  2.521	 11.105	 84.000	 11.026
          0.283	  0.078	  0.060	  2.521	 11.105	 84.000	 11.026
          0.283	  0.078	  0.060	  2.521	 11.105	 84.000	 11.026
          0.284	  0.078	  0.002	  2.521	 11.105	 84.000	 11.026
          0.284	  0.095	  0.048	  2.521	 11.105	 84.000	 11.026
          0.285	  0.095	  0.039	  2.521	 11.105	 84.000	 11.026
          0.285	  0.095	  0.032	  2.521	 11.105	 84.000	 11.026
          0.286	  0.095	  0.024	  2.521	 11.105	 84.000	 11.026
          0.286	  0.111	  0.016	  2.521	 11.105	 84.000	 11.026
          0.287	  0.111	  0.014	  2.521	 11.105	 84.000	 11.026
          0.287	  0.111	  0.015	  2.521	 11.105	 84.000	 11.026
          0.288	  0.111	  0.015	  2.521	 11.105	 84.000	 11.026
          0.288	  0.106	  0.014	  2.521	 11.105	 84.000	 11.026
          0.289	  0.106	  0.012	  2.521	 11.105	 84.000	 11.026
          0.289	  0.106	  0.002	  2.521	 11.105	 84.000	 11.026
          0.290	  0.106	  0.010	  2.521	 11.105	 84.000	 11.026
          0.290	  0.100	  0.012	  2.523	 11.097	 84.000	 11.026
          0.291	  0.100	  0.018	  2.523	 11.097	 84.000	 11.026
          0.291	  0.100	  0.030	  2.523	 11.097	 84.000	 11.026
          0.292	  0.100	  0.041	  2.523	 11.097	 84.000	 11.026
          0.292	  0.040	  0.051	  2.523	 11.097	 84.000	 11.026
          0.293	  0.040	  0.058	  2.523	 11.097	 84.000	 11.026
          0.293	  0.040	  0.058	  2.523	 11.097	 84.000	 11.026
          0.294	  0.040	  0.061	  2.523	 11.097	 84.000	 11.026
          0.294	 -0.067	  0.070	  2.523	 11.097	 84.000	 11.026
          0.295	 -0.067	  0.001	  2.523	 11.097	 84.000	 11.026
          0.295	 -0.067	  0.085	  2.523	 11.097	 84.000	 11.026
          0.296	 -0.067	  0.104	  2.523	 11.097	 84.000	 11.026
          0.296	 -0.260	  0.115	  2.523	 11.097	 84.000	 11.026
          0.297	 -0.260	  0.108	  2.523	 11.097	 84.000	 11.026
          0.297	 -0.260	  0.091	  2.523	 11.097	 84.000	 11.026
          0.298	 -0.260	  0.073	  2.523	 11.097	 84.000	 11.026
          0.298	 -0.459	  0.057	  2.523	 11.097	 84.000	 11.026
          0.299	 -0.459	  0.044	  2.523	 11.097	 84.000	 11.026
          0.299	 -0.459	  0.033	  2.523	 11.097	 84.000	 11.026
          0.300	 -0.459	  0.023	  2.523	 11.097	 84.000	 11.026
          0.300	 -0.704	  0.001	  2.523	 11.097	 84.000	 11.026
          0.301	 -0.704	  0.007	  2.523	 11.097	 84.000	 11.026
          0.301	 -0.704	 -0.007	  2.523	 11.097	 84.000	 11.026
          0.302	 -0.704	 -0.016	  2.523	 11.097	 84.000	 11.026
          0.302	 -0.967	 -0.021	  2.523	 11.097	 84.000	 11.026
          0.303	 -0.967	 -0.025	  2.523	 11.097	 84.000	 11.026
          0.303	 -0.967	 -0.028	  2.523	 11.097	 84.000	 11.026
          0.304	 -0.967	 -0.028	  2.523	 11.097	 84.000	 11.026
          0.304	 -1.196	 -0.016	  2.523	 11.097	 84.000	 11.026
          0.305	 -1.196	 -0.003	  2.523	 11.097	 84.000	 11.026
          0.305	 -1.196	 -0.002	  2.523	 11.097	 84.000	 11.026
          0.306	 -1.196	 -0.105	  2.523	 11.097	 84.000	 11.026
          0.306	 -1.367	 -0.042	  2.523	 11.097	 84.000	 11.026
          0.307	 -1.367	 -0.066	  2.523	 11.097	 84.000	 11.026
          0.307	 -1.367	 -0.088	  2.523	 11.097	 84.000	 11.026
          0.308	 -1.367	 -0.105	  2.523	 11.097	 84.000	 11.026
          0.308	 -1.464	 -0.111	  2.523	 11.097	 84.000	 11.026
          0.309	 -1.464	 -0.107	  2.523	 11.097	 84.000	 11.026
          0.309	 -1.464	 -0.096	  2.523	 11.097	 84.000	 11.026
          0.310	 -1.464	 -0.074	  2.523	 11.097	 84.000	 11.026
          0.310	 -1.452	 -0.052	  2.523	 11.097	 84.000	 11.026
          0.311	 -1.452	 -0.038	  2.523	 11.097	 84.000	 11.026
          0.311	 -1.452	 -0.105	  2.523	 11.097	 84.000	 11.026
          0.312	 -1.452	 -0.023	  2.523	 11.097	 84.000	 11.026
          0.312	 -1.337	 -0.015	  2.523	 11.097	 84.000	 11.026
          0.313	 -1.337	 -0.008	  2.523	 11.097	 84.000	 11.026
          0.314	 -1.337	 -0.000	  2.523	 11.097	 84.000	 11.026
          0.314	 -1.337	  0.013	  2.523	 11.097	 84.000	 11.026
          0.315	 -1.214	  0.019	  2.523	 11.097	 84.000	 11.026
          0.315	 -1.214	  0.014	  2.523	 11.097	 84.000	 11.026
          0.316	 -1.214	  0.007	  2.523	 11.097	 84.000	 11.026
          0.316	 -1.214	  0.004	  2.523	 11.097	 84.000	 11.026
          0.317	 -1.071	  0.004	  2.523	 11.097	 84.000	 11.026
          0.317	 -1.071	  0.002	  2.523	 11.097	 84.000	 11.026
          0.318	 -1.071	  0.001	  2.523	 11.097	 84.000	 11.026
          0.318	 -1.071	 -0.002	  2.523	 11.097	 84.000	 11.026
          0.319	 -0.884	 -0.005	  2.523	 11.097	 84.000	 11.026
          0.319	 -0.884	 -0.007	  2.523	 11.097	 84.000	 11.026
          0.320	 -0.884	 -0.007	  2.523	 11.097	 84.000	 11.026
          0.320	 -0.884	 -0.008	  2.523	 11.097	 84.000	 11.026
          0.321	 -0.639	 -0.011	  2.523	 11.097	 84.000	 11.026
          0.321	 -0.639	 -0.014	  2.523	 11.097	 84.000	 11.026
          0.322	 -0.639	 -0.016	  2.523	 11.097	 84.000	 11.026
          0.322	 -0.639	 -0.021	  2.523	 11.097	 84.000	 11.026
          0.323	 -0.360	 -0.105	  2.523	 11.090	 84.000	 11.064
          0.323	 -0.360	 -0.025	  2.523	 11.090	 84.000	 11.064
          0.324	 -0.360	 -0.020	  2.523	 11.090	 84.000	 11.064
          0.324	 -0.360	 -0.014	  2.523	 11.090	 84.000	 11.064
          0.325	 -0.198	 -0.008	  2.523	 11.090	 84.000	 11.064
          0.325	 -0.198	 -0.000	  2.523	 11.090	 84.000	 11.064
          0.326	 -0.198	  0.011	  2.523	 11.090	 84.000	 11.064
          0.326	 -0.198	  0.018	  2.523	 11.090	 84.000	 11.064
          0.327	 -0.112	  0.013	  2.523	 11.090	 84.000	 11.064
          0.327	 -0.112	  0.002	  2.523	 11.090	 84.000	 11.064
          0.328	 -0.112	 -0.004	  2.523	 11.090	 84.000	 11.064
          0.328	 -0.112	 -0.105	  2.523	 11.090	 84.000	 11.064
          0.329	 -0.078	 -0.002	  2.523	 11.090	 84.000	 11.064
          0.329	 -0.078	 -0.002	  2.523	 11.090	 84.000	 11.064
          0.330	 -0.078	 -0.004	  2.523	 11.090	 84.000	 11.064
          0.330	 -0.078	 -0.006	  2.523	 11.090	 84.000	 11.064
          0.331	 -0.056	 -0.009	  2.523	 11.090	 84.000	 11.064
          0.331	 -0.056	 -0.009	  2.523	 11.090	 84.000	 11.064
          0.332	 -0.056	 -0.012	  2.523	 11.090	 84.000	 11.064
          0.332	 -0.056	 -0.015	  2.523	 11.090	 84.000	 11.064
          0.333	 -0.031	 -0.016	  2.523	 11.090	 84.000	 11.064
          0.333	 -0.031	 -0.015	  2.523	 11.090	 84.000	 11.064
          0.334	 -0.031	 -0.105	  2.523	 11.090	 84.000	 11.064
          0.334	 -0.031	 -0.105	  2.523	 11.090	 84.000	 11.064
          0.335	 -0.016	 -0.011	  2.523	 11.090	 84.000	 11.064
          0.335	 -0.016	 -0.009	  2.523	 11.090	 84.000	 11.064
          0.336	 -0.016	 -0.002	  2.523	 11.090	 84.000	 11.064
          0.336	 -0.016	  0.006	  2.523	 11.090	 84.000	 11.064
          0.337	 -0.007	  0.016	  2.523	 11.090	 84.000	 11.064
          0.337	 -0.007	  0.024	  2.523	 11.090	 84.000	 11.064
          0.338	 -0.007	  0.030	  2.523	 11.090	 84.000	 11.064
          0.338	 -0.007	  0.028	  2.523	 11.090	 84.000	 11.064
          0.339	 -0.005	  0.021	  2.523	 11.090	 84.000	 11.064
          0.339	 -0.005	  0.002	  2.523	 11.090	 84.000	 11.064
          0.340	 -0.005	  0.009	  2.523	 11.090	 84.000	 11.064
          0.340	 -0.005	  0.004	  2.523	 11.090	 84.000	 11.064
          0.341	  0.005	  0.001	  2.523	 11.090	 84.000	 11.064
          0.341	  0.005	 -0.000	  2.523	 11.090	 84.000	 11.064
          0.342	  0.005	 -0.006	  2.523	 11.090	 84.000	 11.064
          0.342	  0.005	 -0.013	  2.523	 11.090	 84.000	 11.064
          0.343	  0.016	 -0.012	  2.523	 11.090	 84.000	 11.064
          0.343	  0.016	 -0.011	  2.523	 11.090	 84.000	 11.064
          0.344	  0.016	 -0.012	  2.523	 11.090	 84.000	 11.064
          0.344	  0.016	 -0.009	  2.523	 11.090	 84.000	 11.064
          0.345	  0.013	 -0.105	  2.523	 11.090	 84.000	 11.064
          0.345	  0.013	 -0.105	  2.523	 11.090	 84.000	 11.064
          0.346	  0.013	 -0.011	  2.523	 11.090	 84.000	 11.064
          0.346	  0.013	 -0.014	  2.523	 11.090	 84.000	 11.064
          0.347	  0.039	 -0.009	  2.523	 11.090	 84.000	 11.064
          0.347	  0.039	 -0.001	  2.523	 11.090	 84.000	 11.064
          0.348	  0.039	  0.000	  2.523	 11.090	 84.000	 11.064
          0.348	  0.039	  0.000	  2.523	 11.090	 84.000	 11.064
          0.349	  0.034	  0.001	  2.523	 11.090	 84.000	 11.064
          0.349	  0.034	 -0.003	  2.523	 11.090	 84.000	 11.064
          0.350	  0.034	 -0.007	  2.523	 11.090	 84.000	 11.064
          0.350	  0.034	 -0.105	  2.523	 11.090	 84.000	 11.064
          0.351	  0.027	  0.002	  2.523	 11.090	 84.000	 11.064
          0.351	  0.027	  0.004	  2.523	 11.090	 84.000	 11.064
          0.352	  0.027	  0.003	  2.523	 11.090	 84.000	 11.064
          0.352	  0.027	  0.003	  2.523	 11.090	 84.000	 11.064
          0.353	  0.045	  0.003	  2.523	 11.090	 84.000	 11.064
          0.353	  0.045	  0.001	  2.523	 11.090	 84.000	 11.064
