   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	   RESP
         24.968	  0.045	 -0.007	  2.743	 12.132	 84.000	 11.022
         25.032	  0.066	 -0.010	  2.750	 12.110	 72.000	 11.012
         25.097	  0.076	 -0.004	  2.753	 12.088	 72.000	 10.990
         25.161	  0.072	 -0.006	  2.754	 12.065	 72.000	 10.956
         25.226	  0.066	 -0.002	  2.757	 12.042	 72.000	 10.926
         25.290	  0.067	 -0.006	  2.757	 12.022	 72.000	 10.892
         25.355	  0.070	 -0.011	  2.757	 12.003	 72.000	 10.834
         25.419	  0.072	 -0.003	  2.755	 11.986	 72.000	 10.772
         25.484	  0.077	 -0.007	  2.755	 11.972	 72.000	 10.734
         25.548	 -0.377	 -0.007	  2.753	 11.959	 72.000	 10.724
         25.613	  0.134	 -0.003	  2.749	 11.947	 72.000	 10.710
         25.677	  0.169	 -0.007	  2.748	 11.937	 72.000	 10.694
         25.742	  0.158	  0.003	  2.745	 11.927	 72.000	 10.658
         25.806	  0.093	 -0.006	  2.738	 11.907	 72.000	 10.598
         25.871	  0.129	 -0.011	  2.735	 11.896	 72.000	 10.534
         25.935	  0.119	 -0.003	  2.732	 11.885	 72.000	 10.504
         26.000	  0.111	 -0.001	  2.730	 11.872	 72.000	 10.494
         26.065	  0.092	  0.001	  2.728	 11.860	 72.000	 10.506
         26.129	  0.066	  0.004	  2.727	 11.847	 72.000	 10.524
         26.194	  0.042	 -0.009	  2.725	 11.834	 72.000	 10.572
         26.258	 -0.012	  0.005	  2.725	 11.822	 73.000	 10.656
         26.323	 -0.343	 -0.033	  2.723	 11.808	 73.000	 10.760
         26.387	  0.042	 -0.008	  2.722	 11.795	 73.000	 10.812
         26.452	  0.033	 -0.013	  2.722	 11.784	 73.000	 10.816
         26.516	 -0.016	 -0.007	  2.721	 11.772	 73.000	 10.838
         26.581	 -0.010	 -0.013	  2.722	 11.758	 73.000	 10.902
         26.645	 -0.009	 -0.009	  2.720	 11.746	 73.000	 10.990
         26.710	 -0.018	 -0.013	  2.718	 11.732	 73.000	 11.098
         26.774	 -0.045	 -0.009	  2.717	 11.718	 73.000	 11.088
         26.839	  0.032	 -0.012	  2.717	 11.705	 73.000	 11.056
         26.903	 -0.029	 -0.003	  2.715	 11.692	 73.000	 11.024
         26.968	  0.110	  0.001	  2.712	 11.678	 73.000	 11.000
         27.032	  0.629	 -0.003	  2.711	 11.665	 73.000	 11.004
         27.097	 -0.431	 -0.006	  2.708	 11.652	 73.000	 11.012
         27.161	  0.448	 -0.007	  2.706	 11.639	 73.000	 11.036
         27.226	 -0.072	 -0.010	  2.702	 11.625	 73.000	 11.064
         27.290	 -0.153	 -0.000	  2.700	 11.613	 73.000	 11.090
         27.355	 -0.211	 -0.007	  2.696	 11.600	 73.000	 11.118
         27.419	 -0.120	 -0.008	  2.693	 11.588	 73.000	 11.146
         27.484	 -0.012	 -0.004	  2.690	 11.575	 73.000	 11.166
         27.548	  0.178	 -0.005	  2.686	 11.562	 73.000	 11.176
         27.613	  0.432	 -0.005	  2.673	 11.527	 73.000	 11.186
         27.677	  1.191	 -0.007	  2.668	 11.516	 73.000	 11.190
         27.742	  0.785	 -0.003	  2.663	 11.504	 73.000	 11.202
         27.806	  1.404	 -0.004	  2.658	 11.493	 71.000	 11.210
         27.871	  1.277	 -0.004	  2.654	 11.482	 71.000	 11.218
         27.935	  1.187	  0.001	  2.651	 11.472	 71.000	 11.214
         28.000	  1.113	 -0.009	  2.645	 11.464	 71.000	 11.210
         28.065	  0.918	 -0.006	  2.641	 11.463	 71.000	 11.166
         28.129	  0.819	 -0.011	  2.629	 11.455	 71.000	 11.120
         28.194	  0.662	  0.002	  2.624	 11.456	 71.000	 11.098
         28.258	  0.616	  0.000	  2.620	 11.456	 71.000	 11.090
         28.323	  0.580	 -0.007	  2.616	 11.458	 71.000	 11.078
         28.387	  0.530	 -0.009	  2.611	 11.460	 71.000	 11.076
         28.452	  0.147	 -0.004	  2.604	 11.461	 71.000	 11.080
         28.516	  0.673	 -0.008	  2.601	 11.466	 71.000	 11.092
         28.581	  0.546	 -0.008	  2.595	 11.476	 71.000	 11.120
         28.645	  0.472	 -0.006	  2.589	 11.488	 71.000	 11.134
         28.710	  0.359	 -0.011	  2.586	 11.503	 71.000	 11.120
         28.774	  0.344	 -0.016	  2.581	 11.518	 71.000	 11.088
         28.839	  0.328	 -0.011	  2.578	 11.533	 71.000	 11.036
         28.903	  0.328	 -0.003	  2.572	 11.546	 71.000	 10.964
         28.968	  0.278	 -0.014	  2.569	 11.558	 71.000	 10.912
         29.032	  0.284	 -0.000	  2.566	 11.570	 71.000	 10.894
         29.097	  0.310	  0.015	  2.562	 11.578	 71.000	 10.908
         29.161	  0.421	  0.007	  2.558	 11.584	 71.000	 10.936
         29.226	 -0.138	  0.015	  2.554	 11.590	 71.000	 10.978
         29.290	  0.353	  0.017	  2.551	 11.591	 71.000	 11.032
         29.355	  0.269	  0.006	  2.548	 11.579	 71.000	 11.076
         29.419	  0.165	  0.015	  2.544	 11.554	 71.000	 11.086
         29.484	  0.136	 -0.032	  2.542	 11.525	 71.000	 11.056
         29.548	  0.112	 -0.009	  2.539	 11.498	 71.000	 11.014
         29.613	  0.089	 -0.009	  2.536	 11.474	 71.000	 11.008
         29.677	  0.067	 -0.006	  2.532	 11.450	 71.000	 11.022
         29.742	  0.042	 -0.009	  2.531	 11.430	 71.000	 11.024
         29.806	  0.013	 -0.017	  2.527	 11.417	 71.000	 11.018
         29.871	  0.029	 -0.007	  2.526	 11.404	 71.000	 11.008
         29.935	 -0.395	 -0.010	  2.522	 11.390	 71.000	 11.012
         30.000	  0.019	 -0.011	  2.521	 11.374	 71.000	 11.030
         30.065	  0.009	 -0.000	  2.518	 11.357	 71.000	 11.052
         30.129	 -0.050	  0.009	  2.512	 11.328	 71.000	 11.068
         30.194	 -0.034	 -0.011	  2.512	 11.317	 71.000	 11.074
         30.258	 -0.042	 -0.001	  2.508	 11.303	 71.000	 11.048
         30.323	 -0.072	 -0.013	  2.504	 11.292	 71.000	 11.010
         30.387	 -0.093	 -0.006	  2.503	 11.281	 71.000	 10.964
         30.452	 -0.086	 -0.003	  2.501	 11.271	 71.000	 10.956
         30.516	 -0.443	 -0.009	  2.498	 11.261	 71.000	 10.948
         30.581	 -0.045	  0.000	  2.497	 11.251	 71.000	 10.930
         30.645	 -0.044	 -0.021	  2.492	 11.240	 71.000	 10.910
         30.710	 -0.131	 -0.010	  2.489	 11.235	 71.000	 10.944
         30.774	 -0.076	 -0.015	  2.487	 11.235	 71.000	 10.920
         30.839	 -0.086	 -0.016	  2.484	 11.231	 71.000	 10.902
         30.903	 -0.110	 -0.009	  2.482	 11.229	 71.000	 10.894
         30.968	 -0.094	  0.006	  2.481	 11.225	 71.000	 10.892
         31.032	 -0.096	  0.010	  2.477	 11.221	 71.000	 10.894
         31.097	 -0.586	 -0.009	  2.476	 11.221	 71.000	 10.900
         31.161	 -0.098	  0.001	  2.472	 11.216	 71.000	 10.908
         31.226	 -0.098	 -0.001	  2.469	 11.215	 71.000	 10.914
         31.290	 -0.098	 -0.001	  2.469	 11.215	 71.000	 10.916
         31.355	 -0.185	 -0.009	  2.464	 11.222	 71.000	 10.916
         31.419	 -0.181	 -0.009	  2.461	 11.226	 71.000	 10.916
         31.484	 -0.204	 -0.002	  2.459	 11.227	 71.000	 10.920
         31.548	 -0.217	 -0.022	  2.456	 11.229	 71.000	 10.920
         31.613	 -0.222	 -0.020	  2.452	 11.229	 71.000	 10.922
         31.677	 -0.738	  0.004	  2.452	 11.230	 71.000	 10.922
         31.742	 -0.191	 -0.006	  2.449	 11.231	 71.000	 10.912
         31.806	 -0.168	 -0.000	  2.446	 11.235	 71.000	 10.894
         31.871	 -0.162	 -0.000	  2.445	 11.240	 71.000	 10.866
         31.935	 -0.262	 -0.012	  2.442	 11.247	 71.000	 10.812
         32.000	 -0.256	 -0.008	  2.440	 11.251	 71.000	 10.728
         32.065	 -0.266	 -0.001	  2.439	 11.250	 71.000	 10.646
         32.129	 -0.273	 -0.003	  2.436	 11.246	 71.000	 10.604
         32.194	 -0.284	 -0.000	  2.431	 11.242	 71.000	 10.604
         32.258	 -0.284	 -0.000	  2.431	 11.242	 71.000	 10.590
         32.323	 -0.796	 -0.009	  2.426	 11.253	 71.000	 10.548
         32.387	 -0.218	  0.002	  2.425	 11.262	 71.000	 10.510
         32.452	 -0.235	 -0.002	  2.424	 11.276	 71.000	 10.490
         32.516	 -0.301	 -0.006	  2.421	 11.288	 71.000	 10.484
         32.581	 -0.273	 -0.008	  2.420	 11.303	 71.000	 10.484
         32.645	 -0.276	 -0.004	  2.417	 11.317	 71.000	 10.476
         32.710	 -0.277	 -0.010	  2.416	 11.330	 71.000	 10.484
         32.774	 -0.280	  0.004	  2.414	 11.339	 71.000	 10.522
         32.839	 -0.284	 -0.002	  2.412	 11.348	 71.000	 10.568
         32.903	 -0.753	 -0.011	  2.411	 11.354	 71.000	 10.614
         32.968	 -0.238	 -0.004	  2.411	 11.359	 71.000	 10.638
         33.032	 -0.199	  0.001	  2.410	 11.364	 71.000	 10.664
         33.097	 -0.173	 -0.014	  2.409	 11.367	 71.000	 10.670
         33.161	 -0.252	 -0.004	  2.406	 11.372	 71.000	 10.684
         33.226	 -0.237	 -0.010	  2.406	 11.374	 71.000	 10.702
         33.290	 -0.212	 -0.004	  2.404	 11.376	 71.000	 10.736
         33.355	 -0.201	  0.002	  2.404	 11.376	 71.000	 10.782
         33.419	 -0.203	 -0.004	  2.402	 11.376	 71.000	 10.824
         33.484	 -0.205	 -0.019	  2.401	 11.373	 71.000	 10.842
         33.548	 -0.679	 -0.013	  2.401	 11.368	 71.000	 10.836
         33.613	 -0.148	  0.008	  2.399	 11.358	 71.000	 10.820
         33.677	 -0.109	  0.002	  2.399	 11.350	 71.000	 10.780
         33.742	 -0.101	 -0.005	  2.397	 11.344	 71.000	 10.700
         33.806	 -0.145	 -0.005	  2.396	 11.335	 71.000	 10.610
         33.871	 -0.159	 -0.014	  2.396	 11.328	 71.000	 10.562
         33.935	 -0.162	 -0.004	  2.395	 11.320	 71.000	 10.570
         34.000	 -0.159	 -0.001	  2.394	 11.314	 71.000	 10.612
         34.065	 -0.159	 -0.004	  2.391	 11.309	 71.000	 10.668
         34.129	 -0.161	 -0.009	  2.391	 11.305	 71.000	 10.712
         34.194	 -0.339	 -0.000	  2.390	 11.300	 71.000	 10.722
         34.258	 -0.256	 -0.007	  2.389	 11.295	 71.000	 10.688
         34.323	 -0.049	 -0.001	  2.385	 11.280	 71.000	 10.634
         34.387	 -0.043	 -0.010	  2.384	 11.276	 71.000	 10.568
         34.452	 -0.021	 -0.007	  2.383	 11.271	 71.000	 10.512
         34.516	 -0.015	  0.000	  2.382	 11.267	 71.000	 10.476
         34.581	  0.008	 -0.001	  2.379	 11.262	 71.000	 10.476
         34.645	  0.007	 -0.003	  2.377	 11.260	 71.000	 10.484
         34.710	 -0.375	 -0.000	  2.377	 11.253	 71.000	 10.496
         34.774	  0.033	 -0.006	  2.375	 11.250	 71.000	 10.504
         34.839	  0.046	 -0.000	  2.373	 11.246	 71.000	 10.492
         34.903	 -0.001	 -0.000	  2.372	 11.242	 71.000	 10.480
         34.968	 -0.039	 -0.011	  2.372	 11.240	 71.000	 10.476
         35.032	  0.057	 -0.018	  2.369	 11.237	 71.000	 10.492
         35.097	  0.024	 -0.004	  2.368	 11.235	 71.000	 10.532
         35.161	 -0.035	 -0.005	  2.367	 11.232	 71.000	 10.616
         35.226	 -0.060	 -0.010	  2.365	 11.230	 71.000	 10.700
         35.290	 -0.081	 -0.003	  2.363	 11.227	 71.000	 10.734
         35.355	 -0.052	 -0.008	  2.362	 11.225	 71.000	 10.724
         35.419	 -0.582	 -0.003	  2.362	 11.221	 71.000	 10.678
         35.484	 -0.044	 -0.005	  2.362	 11.220	 71.000	 10.584
         35.548	 -0.025	  0.005	  2.359	 11.216	 71.000	 10.494
         35.613	 -0.061	 -0.008	  2.358	 11.214	181.000	 10.424
         35.677	 -0.124	 -0.003	  2.357	 11.212	181.000	 10.388
         35.742	 -0.131	 -0.014	  2.357	 11.212	181.000	 10.414
         35.806	 -0.141	 -0.004	  2.354	 11.210	181.000	 10.506
         35.871	 -0.156	 -0.010	  2.354	 11.208	181.000	 10.602
         35.935	 -0.170	  0.003	  2.352	 11.205	181.000	 10.666
         36.000	 -0.185	 -0.002	  2.352	 11.203	181.000	 10.714
         36.065	 -0.183	  0.000	  2.352	 11.202	181.000	 10.764
         36.129	 -0.672	 -0.005	  2.349	 11.198	181.000	 10.812
         36.194	 -0.138	 -0.005	  2.349	 11.195	181.000	 10.842
         36.258	 -0.113	 -0.004	  2.344	 11.184	181.000	 10.858
         36.323	 -0.130	 -0.008	  2.342	 11.182	181.000	 10.866
         36.387	 -0.092	 -0.009	  2.342	 11.179	181.000	 10.864
         36.452	 -0.106	 -0.002	  2.342	 11.175	181.000	 10.846
         36.516	 -0.078	 -0.004	  2.339	 11.173	181.000	 10.836
         36.581	 -0.121	 -0.002	  2.337	 11.170	181.000	 10.830
         36.645	 -0.426	 -0.010	  2.337	 11.168	181.000	 10.772
         36.710	  0.003	 -0.002	  2.334	 11.164	181.000	 10.742
         36.774	  0.000	 -0.001	  2.334	 11.160	181.000	 10.746
         36.839	 -0.073	 -0.009	  2.334	 11.158	181.000	 10.782
         36.903	  0.004	 -0.018	  2.332	 11.154	181.000	 10.794
         36.968	  0.024	 -0.008	  2.332	 11.150	181.000	 10.798
         37.032	  0.044	 -0.017	  2.329	 11.147	181.000	 10.842
         37.097	  0.006	 -0.007	  2.328	 11.149	181.000	 11.004
         37.161	 -0.003	 -0.001	  2.327	 11.165	181.000	 11.274
         37.226	 -0.025	 -0.003	  2.327	 11.180	181.000	 11.612
         37.290	 -0.037	  0.018	  2.324	 11.200	181.000	 11.960
         37.355	 -0.262	 -0.004	  2.323	 11.216	181.000	 12.176
         37.419	 -0.260	 -0.008	  2.322	 11.234	181.000	 12.270
         37.484	 -0.018	 -0.035	  2.322	 11.247	181.000	 12.364
         37.548	 -0.031	  0.000	  2.322	 11.256	181.000	 12.504
         37.613	 -0.059	 -0.013	  2.319	 11.265	181.000	 12.668
         37.677	 -0.072	  0.012	  2.317	 11.271	181.000	 12.768
         37.742	 -0.097	  0.001	  2.318	 11.275	181.000	 12.732
         37.806	 -0.073	 -0.010	  2.315	 11.274	181.000	 12.522
         37.871	 -0.111	 -0.016	  2.314	 11.277	181.000	 12.308
         37.935	 -0.263	 -0.020	  2.314	 11.279	181.000	 12.110
         38.000	 -0.280	  0.016	  2.312	 11.279	132.000	 11.950
         38.065	 -0.239	  0.009	  2.312	 11.280	132.000	 11.832
         38.129	 -0.493	  0.006	  2.309	 11.277	132.000	 11.744
         38.194	 -0.071	 -0.018	  2.307	 11.257	132.000	 11.672
         38.258	 -0.071	 -0.018	  2.307	 11.257	132.000	 11.598
         38.323	 -0.031	 -0.004	  2.304	 11.251	132.000	 11.486
         38.387	 -0.095	  0.003	  2.303	 11.247	132.000	 11.314
         38.452	 -0.096	  0.023	  2.302	 11.247	132.000	 11.110
         38.516	 -0.088	  0.026	  2.302	 11.252	132.000	 10.908
         38.581	 -0.077	  0.024	  2.300	 11.256	132.000	 10.726
         38.645	 -0.073	  0.019	  2.300	 11.253	132.000	 10.558
         38.710	 -0.080	 -0.003	  2.297	 11.247	132.000	 10.418
         38.774	 -0.041	 -0.001	  2.297	 11.238	132.000	 10.328
         38.839	 -0.578	 -0.013	  2.297	 11.231	132.000	 10.296
         38.903	  0.002	 -0.011	  2.295	 11.225	169.000	 10.266
         38.968	  0.020	 -0.019	  2.293	 11.221	169.000	 10.192
         39.032	 -0.035	 -0.012	  2.292	 11.216	169.000	 10.124
         39.097	 -0.070	 -0.011	  2.292	 11.214	169.000	 10.082
         39.161	 -0.044	 -0.016	  2.291	 11.212	169.000	 10.008
         39.226	 -0.031	 -0.010	  2.290	 11.214	169.000	  9.916
         39.290	 -0.029	 -0.006	  2.290	 11.220	169.000	  9.820
         39.355	 -0.026	 -0.005	  2.287	 11.225	169.000	  9.688
         39.419	 -0.022	 -0.011	  2.287	 11.226	169.000	  9.638
         39.484	 -0.009	 -0.005	  2.286	 11.226	169.000	  9.566
         39.548	 -0.019	 -0.002	  2.285	 11.230	169.000	  9.500
         39.613	  0.001	 -0.010	  2.283	 11.229	169.000	  9.462
         39.677	 -0.464	 -0.003	  2.283	 11.227	169.000	  9.454
         39.742	  0.076	 -0.003	  2.283	 11.221	169.000	  9.482
         39.806	  0.101	 -0.001	  2.282	 11.214	169.000	  9.548
         39.871	  0.045	  0.000	  2.281	 11.209	169.000	  9.636
         39.935	  0.032	 -0.008	  2.280	 11.203	169.000	  9.728
         40.000	  0.048	 -0.010	  2.277	 11.196	169.000	  9.832
         40.065	  0.045	 -0.014	  2.277	 11.186	169.000	  9.946
         40.129	  0.051	 -0.005	  2.276	 11.176	169.000	 10.062
         40.194	  0.051	  0.004	  2.275	 11.164	169.000	 10.174
         40.258	  0.052	  0.010	  2.273	 11.154	169.000	 10.278
         40.323	  0.055	 -0.048	  2.272	 11.144	169.000	 10.350
         40.387	 -0.342	 -0.020	  2.272	 11.144	169.000	 10.396
         40.452	  0.059	 -0.015	  2.272	 11.144	169.000	 10.462
         40.516	  0.136	 -0.016	  2.272	 11.143	169.000	 10.568
         40.581	  0.130	 -0.001	  2.270	 11.140	169.000	 10.714
         40.645	  0.033	 -0.034	  2.268	 11.138	169.000	 10.974
         40.710	  0.063	 -0.022	  2.267	 11.132	169.000	 11.240
         40.774	  0.070	 -0.018	  2.267	 11.126	169.000	 11.400
         40.839	  0.070	 -0.011	  2.265	 11.125	169.000	 11.496
         40.903	  0.077	 -0.017	  2.263	 11.127	169.000	 11.528
         40.968	  0.074	 -0.016	  2.262	 11.143	169.000	 11.516
         41.032	  0.074	 -0.017	  2.262	 11.156	169.000	 11.468
         41.097	  0.033	 -0.016	  2.262	 11.160	169.000	 11.408
         41.161	  0.060	 -0.007	  2.261	 11.162	169.000	 11.362
         41.226	 -0.462	 -0.009	  2.260	 11.163	169.000	 11.320
         41.290	  0.091	  0.000	  2.258	 11.167	169.000	 11.272
         41.355	  0.095	 -0.005	  2.257	 11.172	169.000	 11.214
         41.419	  0.034	  0.001	  2.257	 11.174	169.000	 11.212
         41.484	  0.004	 -0.011	  2.256	 11.174	169.000	 11.262
         41.548	  0.009	 -0.002	  2.255	 11.172	169.000	 11.330
         41.613	  0.000	 -0.005	  2.252	 11.168	169.000	 11.386
         41.677	 -0.006	  0.001	  2.252	 11.160	169.000	 11.402
         41.742	 -0.015	 -0.003	  2.252	 11.155	169.000	 11.366
         41.806	 -0.014	  0.003	  2.252	 11.151	169.000	 11.292
         41.871	 -0.032	 -0.004	  2.251	 11.146	169.000	 11.200
         41.935	 -0.039	  0.000	  2.250	 11.140	169.000	 11.118
         42.000	 -0.449	  0.004	  2.248	 11.138	169.000	 11.040
         42.065	  0.019	 -0.003	  2.247	 11.137	 78.000	  0.000
         42.129	  0.024	 -0.006	  2.247	 11.137	 78.000	  0.000
         42.194	 -0.039	 -0.006	  2.246	 11.133	 78.000	 10.878
         42.258	 -0.019	 -0.004	  2.245	 11.132	 78.000	 10.900
         42.323	 -0.007	 -0.001	  2.243	 11.128	 78.000	 10.958
         42.387	 -0.018	  0.006	  2.242	 11.121	 78.000	 11.030
         42.452	 -0.034	  0.001	  2.242	 11.111	 78.000	 11.064
         42.516	 -0.034	 -0.001	  2.241	 11.090	 78.000	 11.096
         42.581	 -0.038	 -0.005	  2.240	 11.068	 78.000	 11.118
         42.645	 -0.026	 -0.006	  2.238	 11.067	 78.000	 11.140
         42.710	 -0.411	  0.000	  2.237	 11.061	 78.000	 11.156
         42.774	  0.000	  0.000	  2.235	 11.045	 80.000	 11.168
         42.839	 -0.041	  0.006	  2.232	 11.043	 80.000	 11.180
         42.903	 -0.054	 -0.003	  2.232	 11.041	 80.000	 11.192
         42.968	 -0.070	  0.007	  2.231	 11.040	 80.000	 11.210
         43.032	 -0.065	  0.011	  2.230	 11.039	 80.000	 11.224
         43.097	 -0.062	  0.008	  2.230	 11.035	 80.000	 11.244
         43.161	 -0.061	  0.009	  2.228	 11.031	 80.000	 11.236
         43.226	 -0.057	  0.008	  2.227	 11.029	 80.000	 11.188
         43.290	 -0.431	  0.001	  2.227	 11.026	 80.000	 11.108
         43.355	 -0.012	 -0.001	  2.225	 11.023	 80.000	 11.008
         43.419	  0.024	  0.001	  2.225	 11.019	 80.000	 10.894
         43.484	  0.011	 -0.001	  2.222	 11.016	 80.000	 10.782
         43.548	 -0.021	 -0.019	  2.222	 11.013	 80.000	 10.706
         43.613	  0.068	 -0.017	  2.222	 10.992	112.000	 10.680
         43.677	  0.074	 -0.011	  2.222	 10.972	112.000	 10.680
         43.742	  0.083	 -0.007	  2.221	 10.970	112.000	 10.684
         43.806	  0.088	 -0.006	  2.220	 10.972	112.000	 10.688
         43.871	  0.102	 -0.004	  2.218	 10.981	112.000	 10.660
         43.935	 -0.284	 -0.003	  2.217	 10.985	112.000	 10.634
         44.000	  0.116	 -0.005	  2.217	 10.985	 93.000	 10.572
         44.065	  0.140	 -0.004	  2.215	 10.983	 93.000	 10.502
         44.129	  0.047	 -0.012	  2.215	 10.980	 93.000	 10.438
         44.194	  0.153	 -0.012	  2.214	 10.978	 93.000	 10.392
         44.258	  0.150	 -0.006	  2.213	 10.978	 93.000	 10.358
         44.323	  0.133	 -0.006	  2.213	 10.975	 93.000	 10.336
         44.387	  0.115	 -0.008	  2.213	 10.973	 93.000	 10.326
         44.452	 -0.284	 -0.003	  2.210	 10.968	 93.000	 10.316
         44.516	 -0.284	 -0.003	  2.210	 10.968	101.000	 10.324
         44.581	  0.022	 -0.006	  2.208	 10.962	101.000	 10.336
         44.645	  0.076	 -0.006	  2.208	 10.959	101.000	 10.338
         44.710	 -0.011	 -0.011	  2.208	 10.956	101.000	 10.330
         44.774	  0.020	 -0.017	  2.205	 10.954	101.000	 10.318
         44.839	  0.009	 -0.008	  2.205	 10.951	101.000	 10.318
         44.903	  0.000	 -0.008	  2.203	 10.949	101.000	 10.334
         44.968	 -0.007	 -0.001	  2.203	 10.945	101.000	 10.350
         45.032	 -0.017	  0.001	  2.203	 10.944	101.000	 10.368
         45.097	 -0.009	  0.001	  2.203	 10.941	101.000	 10.396
         45.161	 -0.515	  0.002	  2.203	 10.937	101.000	 10.434
         45.226	  0.026	  0.001	  2.203	 10.927	101.000	 10.468
